Hike_ID,Staff_ID,Hike_Date,Previous_Salary,New_Salary,Reason,Location_ID
H1315,S0165,2024-03-03,131319,156997,Performance Bonus,L001
H1316,S0314,2022-05-26,176537,197153,Annual Review,L002
H1317,S0405,2023-04-29,161052,183641,Annual Review,L003
H1318,S0044,2023-10-08,183553,206253,Performance Bonus,L005
H1319,S0323,2021-02-13,31756,34893,Cost of Living Adjustment,L001
H1320,S0277,2021-11-16,110683,124250,Annual Review,L003
H1321,S0362,2022-11-14,189580,210128,Promotion,L003
H1322,S0273,2021-10-19,135191,149461,Performance Bonus,L005
H1323,S0009,2025-02-18,56369,59225,Annual Review,L005
H1324,S0425,2024-07-01,103684,119564,Promotion,L001
H1325,S0350,2021-06-14,104091,115636,Annual Review,L003
H1326,S0133,2022-11-24,30689,33958,Promotion,L005
H1327,S0081,2022-09-13,143157,170100,Performance Bonus,L005
H1328,S0236,2020-12-23,127985,143835,Cost of Living Adjustment,L001
H1329,S0384,2022-02-04,42367,47351,Cost of Living Adjustment,L003
H1330,S0328,2023-11-05,111230,119741,Performance Bonus,L003
H1331,S0146,2023-04-28,134738,161516,Cost of Living Adjustment,L004
H1332,S0106,2021-12-01,151715,174062,Annual Review,L004
H1333,S0104,2024-07-08,86427,94224,Cost of Living Adjustment,L003
H1334,S0127,2022-09-28,180761,199377,Cost of Living Adjustment,L003
H1335,S0316,2022-04-15,172628,195524,Cost of Living Adjustment,L004
H1336,S0074,2022-10-24,122848,138279,Annual Review,L001
H1337,S0032,2023-01-27,62595,66591,Promotion,L004
H1338,S0275,2020-12-04,85995,96803,Performance Bonus,L001
H1339,S0277,2022-07-23,142256,159168,Cost of Living Adjustment,L005
H1340,S0339,2024-12-01,70920,81311,Promotion,L005
H1341,S0301,2022-05-14,86266,101972,Promotion,L005
H1342,S0177,2020-12-19,132380,140294,Annual Review,L001
H1343,S0327,2024-04-23,153658,170040,Promotion,L001
H1344,S0337,2021-04-05,131661,150165,Cost of Living Adjustment,L003
H1345,S0195,2023-11-29,34855,37068,Promotion,L003
H1346,S0030,2023-06-10,129717,148199,Promotion,L002
H1347,S0300,2024-02-02,165121,176636,Promotion,L005
H1348,S0258,2023-03-01,57969,69421,Performance Bonus,L005
H1349,S0009,2022-06-01,185215,199336,Performance Bonus,L002
H1350,S0031,2022-12-18,124929,149587,Performance Bonus,L002
H1351,S0260,2024-12-20,30895,36327,Promotion,L001
H1352,S0493,2024-07-17,177364,200360,Performance Bonus,L005
H1353,S0493,2023-08-01,79547,89974,Annual Review,L005
H1354,S0373,2022-03-06,80405,96132,Annual Review,L005
H1355,S0096,2021-07-26,137277,160069,Performance Bonus,L002
H1356,S0480,2020-09-23,30192,34760,Cost of Living Adjustment,L003
H1357,S0200,2024-08-14,136381,161144,Cost of Living Adjustment,L005
H1358,S0317,2023-01-15,103731,121441,Performance Bonus,L004
H1359,S0460,2024-12-26,141199,163260,Annual Review,L005
H1360,S0410,2024-06-09,163914,193163,Annual Review,L002
H1361,S0174,2023-01-17,99738,109928,Performance Bonus,L003
H1362,S0324,2022-09-14,38334,41323,Promotion,L001
H1363,S0238,2023-10-21,88104,102858,Annual Review,L001
H1364,S0500,2022-07-01,176496,199062,Promotion,L005
H1365,S0086,2022-07-01,151962,180123,Promotion,L002
H1366,S0178,2024-05-23,91224,102687,Performance Bonus,L005
H1367,S0078,2022-08-20,148158,157035,Cost of Living Adjustment,L004
H1368,S0192,2021-03-23,59637,71507,Promotion,L004
H1369,S0430,2021-03-19,174209,189673,Performance Bonus,L004
H1370,S0148,2023-07-25,129287,154550,Cost of Living Adjustment,L001
H1371,S0377,2020-06-02,92769,109520,Annual Review,L004
H1372,S0284,2021-09-12,47434,50818,Promotion,L004
H1373,S0406,2022-10-05,106890,126133,Annual Review,L005
H1374,S0388,2022-07-10,53489,62474,Performance Bonus,L003
H1375,S0394,2022-08-04,168980,192584,Promotion,L004
H1376,S0293,2022-10-29,181645,195558,Performance Bonus,L002
H1377,S0416,2024-03-11,129543,151137,Performance Bonus,L003
H1378,S0225,2021-05-15,125097,142623,Annual Review,L003
H1379,S0220,2020-12-20,59267,62522,Promotion,L003
H1380,S0318,2022-08-12,171673,187651,Cost of Living Adjustment,L002
H1381,S0154,2020-05-05,50568,57315,Promotion,L002
H1382,S0310,2024-04-15,143184,155447,Annual Review,L001
H1383,S0040,2021-11-21,103294,109950,Cost of Living Adjustment,L003
H1384,S0463,2021-04-11,90677,107021,Performance Bonus,L002
H1385,S0202,2022-03-11,82635,98857,Performance Bonus,L004
H1386,S0309,2021-05-25,174873,189948,Promotion,L001
H1387,S0123,2022-08-30,116446,128632,Annual Review,L005
H1388,S0383,2021-11-11,135754,150936,Annual Review,L005
H1389,S0320,2022-02-07,59979,65499,Annual Review,L004
H1390,S0076,2021-03-20,161322,177495,Annual Review,L002
H1391,S0122,2023-02-23,51267,57529,Annual Review,L001
H1392,S0071,2024-11-03,185661,207923,Promotion,L002
H1393,S0266,2020-05-03,62643,72871,Promotion,L004
H1394,S0110,2022-05-08,101173,118666,Performance Bonus,L003
H1395,S0121,2022-04-28,134336,147186,Performance Bonus,L001
H1396,S0376,2024-01-14,178163,201765,Annual Review,L002
H1397,S0189,2020-07-30,88158,92619,Annual Review,L002
H1398,S0114,2025-03-20,66086,70037,Annual Review,L003
H1399,S0476,2021-07-10,158856,186938,Cost of Living Adjustment,L005
H1400,S0218,2021-01-19,28905,34156,Cost of Living Adjustment,L003
H1401,S0121,2021-07-22,37361,43086,Cost of Living Adjustment,L002
H1402,S0221,2024-03-11,84017,96297,Promotion,L001
H1403,S0445,2020-09-12,98553,114592,Promotion,L003
H1404,S0355,2022-07-30,44322,48833,Annual Review,L003
H1405,S0174,2022-09-21,72426,83265,Annual Review,L001
H1406,S0167,2021-01-13,96860,103118,Annual Review,L001
H1407,S0131,2021-04-17,44283,49680,Performance Bonus,L001
H1408,S0108,2021-12-06,175206,204515,Annual Review,L003
H1409,S0378,2024-06-09,39347,44627,Annual Review,L004
H1410,S0331,2023-05-21,177028,199825,Cost of Living Adjustment,L002
H1411,S0393,2021-10-14,57417,63977,Promotion,L004
H1412,S0230,2024-08-21,114378,131555,Promotion,L003
H1413,S0423,2024-12-26,108938,125582,Cost of Living Adjustment,L004
H1414,S0251,2022-10-04,34167,37238,Performance Bonus,L001
H1415,S0306,2021-09-11,171271,199905,Cost of Living Adjustment,L004
H1416,S0258,2024-12-19,162246,173261,Performance Bonus,L005
H1417,S0324,2020-11-24,178108,189280,Annual Review,L001
H1418,S0092,2023-06-28,159969,183507,Annual Review,L001
H1419,S0334,2022-09-08,184391,212832,Promotion,L001
H1420,S0169,2021-03-09,73006,80501,Annual Review,L002
H1421,S0366,2025-04-01,87223,101459,Annual Review,L003
H1422,S0296,2023-09-17,93523,110636,Promotion,L003
H1423,S0384,2022-10-17,104747,111506,Annual Review,L004
H1424,S0435,2020-10-23,91770,105021,Cost of Living Adjustment,L003
H1425,S0333,2021-03-21,165338,182948,Performance Bonus,L005
H1426,S0105,2022-08-27,47120,53910,Promotion,L003
H1427,S0327,2022-07-17,184312,208775,Annual Review,L001
H1428,S0071,2023-07-18,120325,137725,Annual Review,L002
H1429,S0068,2024-02-01,144795,153733,Performance Bonus,L001
H1430,S0094,2022-07-12,128513,139568,Annual Review,L003
H1431,S0244,2024-11-04,173412,191988,Promotion,L003
H1432,S0207,2022-01-30,71861,79916,Annual Review,L005
H1433,S0257,2023-09-10,78297,87128,Performance Bonus,L003
H1434,S0185,2024-07-14,174512,196670,Cost of Living Adjustment,L003
H1435,S0046,2022-08-30,93069,100585,Promotion,L004
H1436,S0289,2023-06-01,117792,139479,Cost of Living Adjustment,L005
H1437,S0065,2023-06-15,48182,51691,Cost of Living Adjustment,L004
H1438,S0301,2022-08-30,51063,55823,Performance Bonus,L004
H1439,S0171,2023-02-28,142609,154772,Cost of Living Adjustment,L003
H1440,S0356,2020-05-21,153176,166048,Cost of Living Adjustment,L002
H1441,S0498,2024-03-01,103589,112040,Annual Review,L003
H1442,S0206,2021-05-07,55384,60053,Cost of Living Adjustment,L005
H1443,S0280,2022-01-24,171965,186927,Promotion,L003
H1444,S0135,2021-08-26,139415,159138,Promotion,L004
H1445,S0069,2020-10-04,175880,197487,Annual Review,L003
H1446,S0121,2023-09-18,31837,34604,Performance Bonus,L004
H1447,S0085,2025-04-02,184966,206721,Cost of Living Adjustment,L003
H1448,S0083,2023-10-17,52884,57360,Performance Bonus,L003
H1449,S0293,2020-07-30,92078,108385,Promotion,L001
H1450,S0066,2020-05-22,164976,188797,Performance Bonus,L002
H1451,S0185,2024-06-10,78317,92266,Promotion,L004
H1452,S0049,2024-01-26,162481,194102,Cost of Living Adjustment,L001
H1453,S0066,2024-01-13,94133,102178,Promotion,L001
H1454,S0017,2022-01-14,67380,72741,Annual Review,L003
H1455,S0311,2022-01-01,126624,141084,Promotion,L005
H1456,S0069,2020-10-15,41796,45431,Cost of Living Adjustment,L005
H1457,S0469,2025-03-31,42278,49640,Cost of Living Adjustment,L005
H1458,S0485,2021-12-14,109262,117313,Performance Bonus,L002
H1459,S0184,2021-11-12,57539,61298,Annual Review,L001
H1460,S0330,2024-04-11,158164,183071,Promotion,L001
H1461,S0320,2024-06-05,137768,158800,Promotion,L004
H1462,S0398,2022-10-04,163972,190552,Cost of Living Adjustment,L005
H1463,S0200,2023-09-16,86579,99666,Promotion,L005
H1464,S0452,2024-01-01,158013,175496,Annual Review,L005
H1465,S0205,2023-04-21,96457,111620,Cost of Living Adjustment,L002
H1466,S0391,2025-04-06,96470,104199,Performance Bonus,L005
H1467,S0211,2023-10-17,45433,54086,Annual Review,L001
H1468,S0142,2025-03-07,72895,82563,Performance Bonus,L001
H1469,S0349,2023-10-12,170766,202839,Cost of Living Adjustment,L004
H1470,S0178,2022-10-26,160296,188287,Promotion,L002
H1471,S0011,2020-12-07,33682,38749,Cost of Living Adjustment,L003
H1472,S0030,2024-07-06,178409,189999,Promotion,L005
H1473,S0496,2020-11-14,90020,95730,Annual Review,L005
H1474,S0491,2022-08-22,41900,46012,Promotion,L003
H1475,S0467,2023-04-04,167211,188892,Performance Bonus,L004
H1476,S0007,2024-05-05,106811,121857,Annual Review,L002
H1477,S0495,2020-11-20,179124,210341,Promotion,L005
H1478,S0370,2024-08-11,144524,153008,Promotion,L001
H1479,S0176,2022-12-07,160176,181944,Cost of Living Adjustment,L001
H1480,S0032,2022-05-01,168627,183226,Annual Review,L001
H1481,S0062,2020-10-03,47862,51685,Cost of Living Adjustment,L003
H1482,S0441,2021-03-31,176448,192596,Cost of Living Adjustment,L004
H1483,S0215,2022-10-30,103727,116593,Annual Review,L005
H1484,S0052,2021-10-26,35424,38631,Annual Review,L001
H1485,S0029,2022-01-15,64850,71576,Annual Review,L005
H1486,S0388,2021-03-24,186148,198025,Annual Review,L005
H1487,S0296,2024-04-01,187190,197233,Annual Review,L005
H1488,S0353,2020-09-19,59924,69179,Performance Bonus,L001
H1489,S0411,2020-09-18,91572,108070,Promotion,L001
H1490,S0004,2023-07-06,107396,122120,Performance Bonus,L003
H1491,S0453,2022-01-10,103720,120674,Promotion,L001
H1492,S0375,2023-09-27,99632,111165,Cost of Living Adjustment,L005
H1493,S0275,2023-06-12,40193,44747,Promotion,L004
H1494,S0492,2022-02-23,78563,90806,Promotion,L002
H1495,S0428,2025-03-20,62265,69763,Promotion,L004
H1496,S0385,2022-03-19,93619,105353,Promotion,L001
H1497,S0123,2024-06-13,181818,208461,Cost of Living Adjustment,L004
H1498,S0421,2021-02-19,63767,69547,Cost of Living Adjustment,L001
H1499,S0464,2021-11-21,142104,153430,Promotion,L004
H1500,S0358,2024-03-13,102921,122062,Performance Bonus,L004
H1501,S0403,2024-05-29,123970,134053,Promotion,L002
H1502,S0401,2023-11-13,59842,71036,Annual Review,L002
H1503,S0323,2024-03-18,36873,42135,Cost of Living Adjustment,L005
H1504,S0217,2024-12-27,172150,182278,Promotion,L005
H1505,S0218,2025-04-03,119850,126127,Annual Review,L001
H1506,S0107,2021-07-12,40387,46760,Promotion,L005
H1507,S0133,2021-03-21,46733,52866,Annual Review,L003
H1508,S0126,2022-09-19,85456,93854,Annual Review,L004
H1509,S0113,2023-04-26,82775,98314,Cost of Living Adjustment,L004
H1510,S0401,2021-10-03,107164,113385,Annual Review,L002
H1511,S0073,2024-12-07,68303,77482,Annual Review,L003
H1512,S0229,2021-11-11,48901,56149,Cost of Living Adjustment,L005
H1513,S0276,2020-10-12,174245,206721,Annual Review,L003
H1514,S0498,2021-03-31,34361,37299,Annual Review,L004
H1515,S0150,2023-11-26,174286,187679,Promotion,L003
H1516,S0470,2024-02-25,136796,158967,Performance Bonus,L001
H1517,S0281,2023-11-07,182708,217131,Annual Review,L004
H1518,S0221,2024-02-13,71011,74794,Promotion,L002
H1519,S0169,2021-12-21,72875,84819,Cost of Living Adjustment,L002
H1520,S0203,2020-06-04,181925,198053,Promotion,L005
H1521,S0175,2022-10-10,133415,144103,Promotion,L002
H1522,S0422,2020-12-28,182394,202804,Promotion,L001
H1523,S0209,2024-11-04,154119,174556,Cost of Living Adjustment,L001
H1524,S0297,2024-10-09,167435,186587,Performance Bonus,L004
H1525,S0368,2020-06-16,116113,125601,Performance Bonus,L005
H1526,S0053,2023-01-04,70218,82929,Annual Review,L002
H1527,S0142,2021-10-19,132135,152397,Promotion,L005
H1528,S0012,2021-01-14,85659,90240,Cost of Living Adjustment,L003
H1529,S0291,2020-10-13,101853,118254,Promotion,L003
H1530,S0182,2024-02-13,185646,208209,Performance Bonus,L005
H1531,S0193,2021-12-11,137166,161871,Promotion,L001
H1532,S0045,2023-10-29,183558,207531,Annual Review,L003
H1533,S0420,2022-03-19,39786,47551,Cost of Living Adjustment,L004
H1534,S0242,2025-02-02,28276,32489,Performance Bonus,L001
H1535,S0270,2022-07-06,49537,58276,Cost of Living Adjustment,L003
H1536,S0276,2024-05-08,110043,119535,Annual Review,L003
H1537,S0415,2021-01-31,178658,200960,Annual Review,L003
H1538,S0271,2021-07-22,44878,47683,Performance Bonus,L005
H1539,S0318,2022-10-26,105924,121390,Cost of Living Adjustment,L004
H1540,S0130,2023-02-23,110027,118540,Cost of Living Adjustment,L004
H1541,S0437,2022-06-29,148513,158970,Cost of Living Adjustment,L001
H1542,S0294,2024-11-05,119771,130767,Cost of Living Adjustment,L004
H1543,S0154,2022-06-19,181689,198608,Annual Review,L004
H1544,S0400,2023-02-27,159143,179954,Annual Review,L001
H1545,S0425,2021-11-08,149974,164792,Cost of Living Adjustment,L002
H1546,S0217,2023-05-03,150083,162282,Performance Bonus,L003
H1547,S0478,2024-11-15,172164,188091,Promotion,L003
H1548,S0391,2023-08-28,68718,77966,Annual Review,L002
H1549,S0171,2020-07-18,167977,180030,Promotion,L003
H1550,S0486,2023-11-22,167564,195986,Cost of Living Adjustment,L001
H1551,S0248,2020-12-14,163171,186855,Promotion,L001
H1552,S0173,2025-01-01,93050,103033,Cost of Living Adjustment,L005
H1553,S0255,2023-02-02,39190,42605,Cost of Living Adjustment,L004
H1554,S0299,2023-02-08,90039,100244,Cost of Living Adjustment,L003
H1555,S0275,2024-03-30,66320,75688,Performance Bonus,L005
H1556,S0347,2020-07-20,99511,112187,Annual Review,L003
H1557,S0074,2023-04-12,167938,198463,Performance Bonus,L003
H1558,S0152,2022-07-18,123252,141985,Promotion,L003
H1559,S0428,2024-11-10,41966,45423,Annual Review,L003
H1560,S0030,2022-09-14,44617,52994,Promotion,L003
H1561,S0355,2021-04-09,172684,194827,Performance Bonus,L004
H1562,S0075,2022-10-28,146833,170181,Annual Review,L003
H1563,S0108,2024-09-20,173886,205489,Promotion,L005
H1564,S0167,2022-09-28,116515,122829,Cost of Living Adjustment,L005
H1565,S0197,2024-10-14,168558,183431,Performance Bonus,L004
H1566,S0078,2021-12-09,153909,181663,Annual Review,L002
H1567,S0308,2023-01-14,33190,37051,Promotion,L003
H1568,S0196,2022-04-23,99780,111148,Promotion,L002
H1569,S0033,2021-11-23,125528,136692,Annual Review,L002
H1570,S0296,2023-03-28,103731,122049,Annual Review,L003
H1571,S0136,2022-01-16,76857,82946,Performance Bonus,L001
H1572,S0150,2021-11-17,107542,114328,Cost of Living Adjustment,L002
H1573,S0426,2023-05-28,65900,69430,Promotion,L002
H1574,S0037,2022-05-30,89529,95604,Promotion,L004
H1575,S0365,2023-08-03,99991,112839,Performance Bonus,L004
H1576,S0373,2020-11-23,135378,145977,Annual Review,L002
H1577,S0498,2022-05-12,177508,195911,Promotion,L003
H1578,S0496,2023-04-30,99935,116565,Annual Review,L003
H1579,S0156,2020-09-14,26270,29849,Promotion,L003
H1580,S0002,2021-01-12,41793,49993,Annual Review,L003
H1581,S0326,2020-08-20,144797,161676,Promotion,L004
H1582,S0314,2021-05-24,75145,81289,Annual Review,L001
H1583,S0258,2020-12-14,125801,138369,Cost of Living Adjustment,L003
H1584,S0449,2024-06-08,118077,132984,Annual Review,L005
H1585,S0381,2022-03-13,172439,182052,Promotion,L004
H1586,S0191,2022-01-16,25607,28993,Performance Bonus,L002
H1587,S0433,2021-12-16,49682,53369,Promotion,L003
H1588,S0499,2022-10-22,78197,89351,Cost of Living Adjustment,L002
H1589,S0049,2024-02-04,129434,151440,Cost of Living Adjustment,L002
H1590,S0201,2024-08-16,87854,96051,Annual Review,L003
H1591,S0408,2022-09-19,185040,199256,Annual Review,L004
H1592,S0452,2022-09-06,145345,157740,Cost of Living Adjustment,L002
H1593,S0258,2021-03-12,106971,122780,Performance Bonus,L004
H1594,S0433,2023-06-10,154360,181229,Promotion,L003
H1595,S0383,2024-03-07,43172,47237,Performance Bonus,L001
H1596,S0473,2024-10-05,75487,86807,Promotion,L005
H1597,S0465,2020-09-05,70215,74709,Cost of Living Adjustment,L002
H1598,S0014,2022-03-11,60254,69414,Cost of Living Adjustment,L004
H1599,S0133,2022-08-21,87246,94930,Performance Bonus,L002
H1600,S0129,2021-10-24,36504,42921,Performance Bonus,L001
H1601,S0406,2024-04-03,166740,185937,Annual Review,L002
H1602,S0171,2024-06-30,132913,157054,Promotion,L005
H1603,S0338,2023-07-26,57296,66264,Promotion,L004
H1604,S0163,2021-07-19,150814,174306,Annual Review,L003
H1605,S0361,2024-09-01,153260,181464,Performance Bonus,L002
H1606,S0025,2021-06-21,158015,166940,Cost of Living Adjustment,L005
H1607,S0341,2020-12-16,103078,119089,Annual Review,L005
H1608,S0092,2021-06-04,55700,59091,Annual Review,L002
H1609,S0201,2023-08-15,103915,123855,Cost of Living Adjustment,L004
H1610,S0342,2020-10-05,161230,190188,Annual Review,L003
H1611,S0359,2020-11-30,80159,90027,Cost of Living Adjustment,L002
H1612,S0333,2025-03-28,35195,41697,Annual Review,L004
H1613,S0431,2024-07-04,136523,156573,Annual Review,L003
H1614,S0458,2022-09-16,107477,122567,Performance Bonus,L001
H1615,S0148,2023-12-17,60698,71417,Promotion,L003
H1616,S0291,2024-11-26,123064,143368,Promotion,L003
H1617,S0469,2022-10-31,39706,42781,Performance Bonus,L004
H1618,S0390,2022-11-25,164005,196212,Promotion,L001
H1619,S0419,2022-09-21,46426,50146,Promotion,L004
H1620,S0115,2022-08-28,43450,46319,Cost of Living Adjustment,L001
H1621,S0215,2024-02-22,60057,69597,Promotion,L002
H1622,S0285,2020-10-16,165635,184383,Promotion,L002
H1623,S0094,2024-03-23,104006,116101,Annual Review,L004
H1624,S0165,2023-11-05,125415,137909,Annual Review,L005
H1625,S0067,2022-05-23,157633,184577,Performance Bonus,L002
H1626,S0071,2023-07-10,50789,59572,Performance Bonus,L004
H1627,S0057,2025-04-14,153333,172501,Performance Bonus,L001
H1628,S0243,2024-02-05,189089,199493,Annual Review,L001
H1629,S0262,2023-07-23,76614,86097,Cost of Living Adjustment,L002
H1630,S0035,2024-12-05,102042,115689,Cost of Living Adjustment,L003
H1631,S0389,2020-10-08,65094,75773,Promotion,L005
H1632,S0489,2023-06-15,169357,180271,Cost of Living Adjustment,L005
H1633,S0311,2023-07-28,59260,64912,Promotion,L002
H1634,S0334,2020-05-24,176343,208943,Cost of Living Adjustment,L003
H1635,S0155,2025-02-26,88174,105011,Cost of Living Adjustment,L005
H1636,S0195,2021-09-13,103716,117750,Performance Bonus,L001
H1637,S0202,2020-10-11,188544,215666,Performance Bonus,L004
H1638,S0389,2022-03-10,105107,123319,Annual Review,L002
H1639,S0209,2021-07-29,140765,150768,Annual Review,L002
H1640,S0404,2024-05-18,31476,35830,Promotion,L005
H1641,S0057,2023-06-19,61237,69106,Promotion,L002
H1642,S0352,2025-02-10,69053,78230,Promotion,L004
H1643,S0492,2022-01-13,51249,56976,Annual Review,L004
H1644,S0065,2024-02-28,184730,209078,Promotion,L003
H1645,S0425,2021-05-03,40076,42476,Annual Review,L001
H1646,S0394,2020-08-17,120054,140599,Promotion,L004
H1647,S0143,2023-06-10,60240,68634,Performance Bonus,L003
H1648,S0165,2023-03-03,146247,173600,Promotion,L004
H1649,S0196,2021-03-25,72890,80906,Cost of Living Adjustment,L005
H1650,S0111,2023-04-27,37555,41203,Annual Review,L002
H1651,S0140,2023-12-18,106257,119378,Annual Review,L001
H1652,S0096,2020-12-18,53968,59394,Promotion,L005
H1653,S0039,2023-04-22,44913,51440,Annual Review,L002
H1654,S0450,2024-08-09,144380,169749,Cost of Living Adjustment,L003
H1655,S0036,2022-10-25,130914,155952,Cost of Living Adjustment,L002
H1656,S0173,2020-09-20,70120,83540,Annual Review,L005
H1657,S0312,2020-12-12,174207,205115,Cost of Living Adjustment,L002
H1658,S0405,2024-06-24,87722,94593,Performance Bonus,L003
H1659,S0108,2023-04-19,175888,201246,Annual Review,L001
H1660,S0158,2024-12-21,157092,165125,Promotion,L002
H1661,S0263,2021-06-19,81858,90789,Promotion,L004
H1662,S0348,2023-03-04,179211,210283,Cost of Living Adjustment,L001
H1663,S0245,2020-11-20,39145,44005,Cost of Living Adjustment,L004
H1664,S0109,2021-09-08,81076,87763,Annual Review,L005
H1665,S0497,2023-07-15,159592,173895,Annual Review,L005
H1666,S0452,2023-10-16,114570,121825,Annual Review,L004
H1667,S0315,2021-04-24,165924,176649,Annual Review,L003
H1668,S0106,2024-09-25,76702,85151,Performance Bonus,L005
H1669,S0319,2024-09-23,90527,100922,Annual Review,L005
H1670,S0290,2024-07-11,75897,84031,Promotion,L004
H1671,S0134,2021-09-23,168701,196717,Promotion,L003
H1672,S0435,2020-06-02,174116,205992,Promotion,L001
H1673,S0057,2024-12-23,82386,91838,Annual Review,L005
H1674,S0071,2023-09-10,142867,161073,Cost of Living Adjustment,L003
H1675,S0267,2021-07-05,82818,93786,Cost of Living Adjustment,L004
H1676,S0110,2024-11-30,153544,176138,Annual Review,L004
H1677,S0416,2025-02-05,142490,165173,Cost of Living Adjustment,L003
H1678,S0495,2020-08-13,138803,160513,Performance Bonus,L003
H1679,S0031,2022-10-10,27834,32400,Annual Review,L002
H1680,S0240,2025-01-14,137189,160168,Promotion,L005
H1681,S0062,2021-10-21,153596,165755,Cost of Living Adjustment,L003
H1682,S0287,2023-08-16,119412,130925,Annual Review,L005
H1683,S0302,2024-10-12,46152,52948,Performance Bonus,L004
H1684,S0199,2024-04-01,58411,63811,Annual Review,L005
H1685,S0208,2023-02-14,182440,199750,Annual Review,L001
H1686,S0010,2020-09-13,47902,54825,Cost of Living Adjustment,L001
H1687,S0083,2023-03-13,146128,153438,Performance Bonus,L003
H1688,S0322,2022-01-18,28315,31488,Performance Bonus,L005
H1689,S0315,2024-04-25,77599,86710,Performance Bonus,L004
H1690,S0196,2020-06-19,162380,176465,Cost of Living Adjustment,L002
H1691,S0080,2020-12-07,88981,93546,Cost of Living Adjustment,L005
H1692,S0166,2020-10-15,61508,64835,Promotion,L004
H1693,S0023,2022-12-20,65208,75187,Annual Review,L005
H1694,S0354,2021-07-04,169554,191592,Performance Bonus,L003
H1695,S0293,2020-11-08,95779,101071,Annual Review,L003
H1696,S0011,2020-10-06,157361,170895,Annual Review,L004
H1697,S0389,2023-05-30,125139,142873,Performance Bonus,L004
H1698,S0047,2020-08-14,108948,122005,Annual Review,L004
H1699,S0383,2022-01-14,115581,133227,Annual Review,L004
H1700,S0494,2020-11-25,168409,184620,Promotion,L001
H1701,S0286,2022-09-26,128011,138075,Cost of Living Adjustment,L004
H1702,S0072,2024-06-18,141821,156189,Promotion,L003
H1703,S0325,2021-02-26,108812,130109,Promotion,L001
H1704,S0089,2022-09-22,68520,78610,Promotion,L005
H1705,S0197,2024-07-15,56019,65064,Annual Review,L005
H1706,S0448,2022-05-17,104835,119017,Promotion,L004
H1707,S0103,2023-11-19,32650,38012,Annual Review,L001
H1708,S0485,2024-03-05,67915,79222,Annual Review,L002
H1709,S0377,2021-09-29,154570,166538,Cost of Living Adjustment,L001
H1710,S0158,2024-01-21,78061,87118,Performance Bonus,L001
H1711,S0397,2021-07-29,116819,125316,Performance Bonus,L004
H1712,S0236,2020-11-21,51409,59214,Performance Bonus,L001
H1713,S0340,2025-01-13,49907,54811,Performance Bonus,L002
H1714,S0159,2023-11-25,108384,114137,Promotion,L003
H1715,S0006,2023-02-18,157926,183449,Annual Review,L002
H1716,S0226,2021-01-19,90204,101041,Performance Bonus,L005
H1717,S0446,2020-07-23,138485,157297,Cost of Living Adjustment,L003
H1718,S0026,2021-06-22,113895,125903,Performance Bonus,L002
H1719,S0324,2023-04-28,173823,206693,Cost of Living Adjustment,L005
H1720,S0147,2022-08-17,72486,80316,Annual Review,L005
H1721,S0149,2022-06-05,47999,55035,Performance Bonus,L005
H1722,S0057,2024-10-25,132004,147752,Performance Bonus,L001
H1723,S0391,2022-09-12,146862,155190,Performance Bonus,L005
H1724,S0247,2021-07-15,70050,79441,Performance Bonus,L002
H1725,S0130,2024-07-13,145898,156318,Performance Bonus,L003
H1726,S0163,2021-01-17,56909,63081,Performance Bonus,L001
H1727,S0118,2021-07-29,188145,219726,Promotion,L004
H1728,S0422,2023-10-01,168837,180035,Performance Bonus,L002
H1729,S0161,2023-11-17,160462,191520,Performance Bonus,L005
H1730,S0176,2020-05-06,34975,39609,Performance Bonus,L004
H1731,S0156,2022-08-14,165167,187437,Annual Review,L001
H1732,S0308,2020-06-23,129771,150235,Performance Bonus,L004
H1733,S0201,2020-09-19,107648,117922,Cost of Living Adjustment,L003
H1734,S0378,2020-09-18,175998,195019,Promotion,L005
H1735,S0156,2023-10-02,33421,38701,Promotion,L004
H1736,S0487,2023-09-25,130338,153842,Promotion,L003
H1737,S0116,2024-07-29,53058,63291,Performance Bonus,L005
H1738,S0365,2024-12-26,97219,115782,Promotion,L002
H1739,S0351,2020-08-31,88406,98013,Cost of Living Adjustment,L002
H1740,S0024,2022-05-17,107775,129127,Cost of Living Adjustment,L003
H1741,S0371,2024-03-27,37263,42963,Cost of Living Adjustment,L004
H1742,S0407,2021-07-22,138457,159478,Performance Bonus,L001
H1743,S0176,2021-12-29,74464,86675,Promotion,L004
H1744,S0083,2024-09-17,79382,91778,Promotion,L004
H1745,S0369,2024-10-24,59200,65101,Annual Review,L001
H1746,S0413,2025-03-29,56264,62528,Performance Bonus,L002
H1747,S0439,2022-10-18,168959,195593,Performance Bonus,L005
H1748,S0238,2020-06-14,154009,166793,Promotion,L001
H1749,S0059,2022-10-15,116793,124636,Cost of Living Adjustment,L005
H1750,S0153,2022-11-18,60246,69818,Promotion,L003
H1751,S0231,2024-06-25,29434,34850,Promotion,L005
H1752,S0227,2022-09-14,182144,197212,Annual Review,L001
H1753,S0032,2020-09-16,178675,189158,Annual Review,L003
H1754,S0096,2022-06-18,153488,171806,Cost of Living Adjustment,L001
H1755,S0281,2020-12-31,107681,117052,Performance Bonus,L002
H1756,S0222,2021-11-19,118127,133197,Cost of Living Adjustment,L001
