Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R03906,L001,Private,4,ADM06747,Occupied,2024-12-13
R03907,L001,Semi-Private,4,ADM01381,Occupied,2024-12-13
R03908,L004,Semi-Private,4,,Vacant,2024-10-06
R03909,L004,Semi-Private,4,ADM07157,Occupied,2024-12-05
R03910,L004,Private,1,ADM07317,Occupied,2025-03-04
R03911,L005,Private,4,,Occupied,2025-04-23
R03912,L004,Private,1,ADM02019,Occupied,2024-10-28
R03913,L003,General,2,ADM06630,Occupied,2025-03-01
R03914,L004,Semi-Private,1,ADM01630,Vacant,2024-05-24
R03915,L001,Private,2,ADM06355,Occupied,2024-07-08
R03916,L004,Private,2,,Vacant,2025-02-20
R03917,L004,Private,4,ADM02562,Occupied,2025-01-07
R03918,L003,ICU,2,ADM00493,Occupied,2024-08-09
R03919,L005,General,4,ADM09411,Vacant,2024-09-23
R03920,L002,General,4,ADM05883,Occupied,2024-06-20
R03921,L002,Semi-Private,4,ADM09535,Occupied,2024-08-21
R03922,L005,Semi-Private,1,ADM07191,Vacant,2025-01-05
R03923,L004,General,2,ADM04183,Occupied,2025-02-28
R03924,L003,Semi-Private,1,ADM08229,Occupied,2024-11-12
R03925,L001,Private,2,ADM09879,Occupied,2024-11-30
R03926,L004,ICU,4,,Occupied,2024-06-13
R03927,L005,ICU,2,ADM00627,Occupied,2024-10-02
R03928,L002,Semi-Private,1,ADM00109,Occupied,2024-05-18
R03929,L001,Semi-Private,2,ADM06095,Vacant,2024-07-12
R03930,L001,Private,2,ADM07755,Occupied,2024-12-15
R03931,L003,ICU,2,ADM00420,Vacant,2024-08-15
R03932,L004,General,1,ADM03901,Occupied,2024-08-03
R03933,L002,ICU,1,ADM06387,Occupied,2025-03-01
R03934,L002,Semi-Private,2,,Occupied,2025-02-25
R03935,L004,Semi-Private,4,ADM06252,Occupied,2025-01-03
R03936,L005,ICU,4,ADM07099,Vacant,2024-06-05
R03937,L001,General,4,ADM06591,Occupied,2025-01-29
R03938,L003,Semi-Private,1,ADM04532,Occupied,2024-09-13
R03939,L001,Semi-Private,1,ADM06071,Occupied,2025-01-30
R03940,L004,Private,1,ADM07813,Occupied,2024-08-31
R03941,L003,ICU,2,ADM09039,Occupied,2024-07-25
R03942,L004,General,4,ADM06871,Occupied,2025-04-24
R03943,L002,General,4,ADM05337,Occupied,2024-06-21
R03944,L004,ICU,4,ADM04984,Vacant,2024-09-30
R03945,L004,ICU,1,ADM07672,Occupied,2025-01-01
R03946,L001,Semi-Private,1,ADM04960,Occupied,2025-01-01
R03947,L005,General,2,ADM06963,Occupied,2025-02-26
R03948,L005,ICU,2,ADM07395,Occupied,2025-04-20
R03949,L001,Private,4,ADM06800,Occupied,2025-04-21
R03950,L001,Semi-Private,1,ADM04303,Occupied,2024-10-02
R03951,L004,ICU,4,ADM03636,Occupied,2024-07-30
R03952,L001,ICU,2,ADM06429,Vacant,2025-01-09
R03953,L005,Semi-Private,1,ADM02190,Occupied,2025-01-11
R03954,L004,Semi-Private,1,ADM05406,Occupied,2025-01-13
R03955,L001,ICU,1,,Occupied,2025-01-26
R03956,L001,Private,4,ADM04689,Occupied,2024-06-23
R03957,L001,General,2,ADM02846,Occupied,2025-01-16
R03958,L002,General,1,ADM04224,Occupied,2024-08-20
R03959,L002,Semi-Private,1,ADM01934,Occupied,2024-08-08
R03960,L001,Semi-Private,4,,Occupied,2024-07-25
R03961,L001,General,2,ADM01709,Occupied,2024-04-27
R03962,L001,ICU,1,ADM02363,Occupied,2024-10-12
R03963,L002,ICU,4,ADM09876,Occupied,2024-07-24
R03964,L005,Semi-Private,1,ADM06230,Occupied,2024-06-30
R03965,L002,General,2,,Occupied,2025-01-09
R03966,L005,Private,4,,Occupied,2024-06-03
R03967,L002,General,1,ADM05418,Occupied,2025-01-25
R03968,L004,Private,1,ADM06404,Occupied,2025-04-18
R03969,L002,ICU,4,ADM02649,Occupied,2024-11-08
R03970,L003,ICU,2,,Occupied,2024-11-21
R03971,L005,General,1,ADM01794,Vacant,2025-02-24
R03972,L002,Private,1,ADM01096,Occupied,2024-11-30
R03973,L002,Private,2,ADM04973,Occupied,2024-11-28
R03974,L005,ICU,1,ADM06608,Occupied,2024-07-13
R03975,L003,Semi-Private,1,ADM05781,Vacant,2025-04-07
R03976,L004,Private,1,ADM00534,Occupied,2024-08-04
R03977,L004,Private,4,,Occupied,2025-04-02
R03978,L004,ICU,1,ADM09884,Occupied,2024-09-27
R03979,L002,ICU,1,ADM09078,Vacant,2024-08-21
R03980,L002,General,1,ADM07322,Occupied,2024-07-03
R03981,L002,General,4,ADM00395,Vacant,2024-06-26
R03982,L002,General,1,ADM07111,Occupied,2024-09-27
R03983,L003,Semi-Private,2,ADM07576,Occupied,2024-06-15
R03984,L005,Semi-Private,4,ADM02413,Occupied,2025-04-16
R03985,L003,General,2,ADM04111,Occupied,2024-10-13
R03986,L003,Semi-Private,4,ADM08555,Occupied,2024-11-25
R03987,L001,ICU,1,ADM03191,Vacant,2024-12-15
R03988,L001,ICU,4,ADM09209,Occupied,2024-04-28
R03989,L002,General,4,ADM05149,Occupied,2025-01-23
R03990,L004,ICU,1,,Occupied,2025-04-11
R03991,L003,Private,1,,Vacant,2025-03-22
R03992,L003,General,4,ADM05997,Occupied,2025-04-18
R03993,L002,ICU,2,,Vacant,2024-06-28
R03994,L002,ICU,1,ADM02231,Vacant,2024-10-20
R03995,L001,Private,4,ADM06626,Vacant,2024-09-05
R03996,L001,Semi-Private,1,,Occupied,2024-07-02
R03997,L001,Semi-Private,1,,Vacant,2024-06-18
R03998,L003,ICU,1,ADM08399,Vacant,2024-10-28
R03999,L003,Private,1,ADM00116,Occupied,2024-07-04
R04000,L004,Private,4,ADM02560,Occupied,2024-12-15
R04001,L004,General,4,ADM06940,Occupied,2024-11-05
R04002,L001,Semi-Private,2,ADM09045,Occupied,2025-01-09
R04003,L005,General,4,ADM07377,Occupied,2024-12-08
R04004,L002,Semi-Private,1,,Occupied,2024-10-04
R04005,L001,ICU,1,ADM03216,Occupied,2024-07-29
R04006,L001,General,4,ADM01065,Occupied,2025-03-30
R04007,L004,ICU,1,ADM00380,Occupied,2025-02-20
R04008,L005,Semi-Private,4,ADM08907,Occupied,2024-12-08
R04009,L004,Semi-Private,2,ADM02674,Occupied,2024-11-15
R04010,L003,Semi-Private,2,ADM00032,Occupied,2024-08-03
R04011,L005,ICU,2,ADM02416,Occupied,2024-10-25
R04012,L004,Semi-Private,2,ADM01847,Occupied,2025-01-06
R04013,L005,General,2,ADM08905,Vacant,2024-07-16
R04014,L004,Private,4,ADM00258,Vacant,2024-06-18
R04015,L004,ICU,2,ADM06087,Vacant,2024-11-25
R04016,L004,Semi-Private,1,,Occupied,2025-04-14
R04017,L005,General,4,ADM09814,Occupied,2024-08-04
R04018,L001,ICU,2,ADM08849,Vacant,2025-04-06
R04019,L002,Semi-Private,4,ADM06105,Vacant,2024-07-25
R04020,L005,ICU,4,ADM01849,Occupied,2024-11-27
R04021,L002,ICU,1,ADM03963,Vacant,2024-08-08
R04022,L001,Semi-Private,4,,Vacant,2024-05-03
R04023,L001,Private,4,ADM08057,Occupied,2025-01-05
R04024,L004,General,1,ADM02035,Occupied,2024-09-07
R04025,L004,ICU,4,ADM08314,Occupied,2024-06-19
R04026,L005,Semi-Private,1,,Occupied,2025-04-17
R04027,L005,ICU,4,ADM09768,Occupied,2024-06-23
R04028,L003,General,2,ADM09830,Occupied,2024-10-31
R04029,L001,General,2,ADM00429,Occupied,2025-01-14
R04030,L002,ICU,2,ADM00390,Vacant,2024-12-22
R04031,L001,Semi-Private,2,ADM03016,Occupied,2025-01-16
R04032,L003,General,1,ADM08194,Occupied,2024-11-28
R04033,L003,General,2,,Occupied,2024-06-05
R04034,L005,Semi-Private,1,,Occupied,2024-05-02
R04035,L002,Semi-Private,2,,Occupied,2024-05-27
R04036,L004,ICU,1,ADM02436,Occupied,2024-05-03
R04037,L004,Semi-Private,2,ADM07868,Occupied,2025-02-27
R04038,L002,Semi-Private,4,,Occupied,2024-05-27
R04039,L002,General,2,ADM09035,Occupied,2025-03-31
R04040,L005,Semi-Private,4,ADM06101,Vacant,2024-12-09
R04041,L005,ICU,1,,Occupied,2024-09-11
R04042,L004,ICU,2,,Occupied,2024-12-13
R04043,L004,Private,4,ADM06986,Occupied,2025-03-18
R04044,L002,Semi-Private,1,ADM08911,Vacant,2024-08-25
R04045,L001,ICU,1,,Occupied,2025-03-30
R04046,L005,Semi-Private,1,ADM07144,Occupied,2024-09-03
R04047,L004,General,1,ADM06729,Occupied,2025-01-14
R04048,L004,ICU,4,ADM06951,Occupied,2024-04-30
R04049,L001,General,1,,Occupied,2025-02-15
R04050,L001,ICU,4,ADM05085,Occupied,2025-01-29
R04051,L004,ICU,4,ADM00245,Occupied,2024-07-23
R04052,L003,ICU,4,ADM05273,Occupied,2024-07-02
R04053,L005,Private,4,ADM00326,Occupied,2024-12-20
R04054,L002,Semi-Private,2,ADM09402,Occupied,2024-08-14
R04055,L001,Semi-Private,1,,Occupied,2025-04-12
R04056,L003,General,4,ADM08198,Vacant,2024-07-22
R04057,L002,General,4,ADM01097,Occupied,2024-08-28
R04058,L005,ICU,1,ADM06526,Occupied,2024-10-03
R04059,L003,Private,1,ADM03365,Vacant,2024-06-17
R04060,L005,Private,2,,Occupied,2024-11-05
R04061,L001,Private,1,ADM09826,Occupied,2024-12-09
R04062,L002,General,2,ADM08568,Occupied,2025-04-02
R04063,L002,Semi-Private,4,ADM01248,Occupied,2025-02-23
R04064,L005,Private,2,ADM07825,Occupied,2024-07-31
R04065,L005,ICU,1,ADM01516,Vacant,2024-07-16
R04066,L005,General,1,,Occupied,2024-07-14
R04067,L004,ICU,2,ADM05396,Vacant,2024-07-31
R04068,L005,Private,1,ADM00604,Occupied,2025-02-28
R04069,L001,General,2,ADM07220,Occupied,2024-07-18
R04070,L005,General,1,ADM09295,Vacant,2025-02-23
R04071,L004,General,2,ADM09236,Occupied,2024-04-30
R04072,L002,Private,2,ADM00417,Occupied,2024-10-11
R04073,L001,General,4,ADM04069,Occupied,2024-09-22
R04074,L003,Private,2,ADM07313,Vacant,2024-11-25
R04075,L004,Semi-Private,2,ADM00158,Occupied,2024-07-06
R04076,L003,ICU,2,ADM05945,Occupied,2024-09-27
R04077,L002,Private,4,,Occupied,2024-11-08
R04078,L001,ICU,2,ADM05567,Vacant,2024-08-16
R04079,L004,ICU,4,ADM07895,Occupied,2025-03-28
R04080,L003,Semi-Private,1,ADM02211,Vacant,2024-09-17
R04081,L001,Semi-Private,2,ADM06014,Occupied,2024-05-13
R04082,L002,Semi-Private,4,,Vacant,2024-11-20
R04083,L005,ICU,2,ADM02197,Vacant,2024-05-15
R04084,L003,General,4,,Occupied,2024-04-29
R04085,L004,ICU,4,,Occupied,2025-01-03
R04086,L004,Private,2,,Occupied,2025-04-05
R04087,L001,General,2,ADM02243,Occupied,2024-07-15
R04088,L001,Semi-Private,1,ADM03615,Occupied,2024-12-10
R04089,L005,ICU,2,,Occupied,2025-03-18
R04090,L005,ICU,2,ADM04872,Occupied,2025-02-11
R04091,L003,General,1,,Occupied,2024-10-06
R04092,L003,Private,4,ADM04808,Occupied,2025-02-16
R04093,L001,Private,4,ADM02139,Vacant,2024-10-27
R04094,L003,Semi-Private,1,,Occupied,2025-03-20
R04095,L005,ICU,1,,Occupied,2024-04-30
R04096,L004,Private,2,ADM03780,Occupied,2024-11-22
R04097,L001,General,1,ADM01855,Occupied,2024-04-27
R04098,L003,ICU,1,ADM04569,Occupied,2024-08-23
R04099,L004,General,4,ADM09171,Occupied,2025-03-24
R04100,L003,Semi-Private,2,ADM08454,Occupied,2024-05-02
R04101,L001,Private,2,ADM01840,Occupied,2025-04-24
R04102,L004,General,2,ADM01537,Occupied,2025-02-27
R04103,L005,Semi-Private,4,ADM05058,Occupied,2024-06-02
R04104,L002,Semi-Private,1,,Occupied,2024-12-15
R04105,L005,Semi-Private,4,ADM08355,Occupied,2024-10-22
R04106,L005,Private,2,ADM06134,Occupied,2024-11-28
R04107,L004,Semi-Private,2,,Occupied,2025-04-12
R04108,L005,ICU,2,ADM03660,Occupied,2024-05-12
R04109,L003,Semi-Private,2,ADM07422,Occupied,2025-04-21
R04110,L003,Semi-Private,1,ADM04438,Occupied,2024-12-04
R04111,L003,General,2,ADM05044,Occupied,2024-10-16
R04112,L005,ICU,4,ADM01557,Occupied,2024-11-24
R04113,L003,Private,2,ADM08870,Occupied,2024-05-20
R04114,L003,General,2,ADM09943,Occupied,2025-04-09
R04115,L003,General,1,ADM03506,Occupied,2024-11-02
R04116,L005,General,4,,Occupied,2025-01-07
R04117,L005,Private,2,ADM01861,Vacant,2024-07-22
R04118,L001,General,4,ADM07885,Occupied,2024-09-18
R04119,L001,ICU,4,ADM07066,Occupied,2024-05-26
R04120,L004,General,4,ADM01199,Occupied,2024-12-06
R04121,L001,General,1,ADM09478,Vacant,2024-08-13
R04122,L002,ICU,2,ADM04044,Occupied,2024-08-06
R04123,L001,General,4,ADM06822,Vacant,2025-03-19
R04124,L001,ICU,1,ADM08323,Occupied,2024-05-20
R04125,L004,General,4,ADM03177,Vacant,2025-02-13
R04126,L001,Semi-Private,1,,Occupied,2025-03-23
R04127,L003,Private,1,,Occupied,2025-02-13
R04128,L002,General,2,,Vacant,2024-11-05
R04129,L001,Semi-Private,4,ADM09031,Occupied,2024-05-25
R04130,L003,Private,2,ADM03127,Occupied,2025-03-05
R04131,L001,Private,4,ADM06473,Occupied,2024-12-28
R04132,L003,Semi-Private,1,ADM05626,Vacant,2025-02-12
R04133,L001,Private,4,ADM00125,Occupied,2025-02-19
R04134,L001,Semi-Private,2,,Occupied,2024-11-04
R04135,L004,Private,1,,Occupied,2025-03-14
R04136,L004,Semi-Private,1,ADM02947,Occupied,2025-03-29
R04137,L002,ICU,2,,Occupied,2025-01-13
R04138,L004,ICU,4,ADM09186,Occupied,2024-11-23
R04139,L004,ICU,2,ADM03575,Vacant,2025-04-08
R04140,L004,General,4,ADM01733,Vacant,2024-11-09
R04141,L002,General,2,ADM02330,Vacant,2024-09-29
R04142,L001,Private,2,ADM06182,Occupied,2024-06-08
R04143,L004,General,4,ADM02521,Vacant,2024-11-16
R04144,L003,Semi-Private,1,ADM01632,Occupied,2025-02-09
R04145,L001,ICU,1,ADM04539,Occupied,2024-12-07
R04146,L004,Semi-Private,4,,Occupied,2024-10-26
R04147,L005,Semi-Private,2,,Occupied,2024-10-25
R04148,L001,ICU,2,ADM08883,Occupied,2025-01-23
R04149,L004,Semi-Private,1,ADM03912,Occupied,2024-10-14
R04150,L002,Private,1,ADM01578,Vacant,2024-07-03
R04151,L005,ICU,2,ADM06287,Occupied,2024-09-20
R04152,L003,Semi-Private,2,ADM02588,Vacant,2024-11-03
R04153,L001,Private,4,ADM09988,Vacant,2024-09-04
R04154,L002,Private,4,,Occupied,2024-12-17
R04155,L001,General,1,,Occupied,2024-06-15
R04156,L005,Semi-Private,4,ADM07515,Vacant,2024-05-09
R04157,L001,ICU,1,ADM03713,Occupied,2024-06-22
R04158,L004,ICU,1,ADM02199,Occupied,2024-05-03
R04159,L002,Semi-Private,2,ADM09016,Vacant,2024-09-26
R04160,L005,ICU,2,ADM00829,Occupied,2025-02-24
R04161,L005,Private,4,,Occupied,2024-10-24
R04162,L002,Semi-Private,4,ADM05316,Occupied,2025-01-09
R04163,L001,General,1,ADM05687,Vacant,2024-09-03
R04164,L005,Semi-Private,1,ADM08070,Occupied,2024-07-09
R04165,L002,General,1,ADM03233,Occupied,2024-11-06
R04166,L003,General,4,ADM04287,Occupied,2024-10-11
R04167,L001,Private,4,ADM02110,Occupied,2025-03-26
R04168,L002,Semi-Private,2,ADM03623,Occupied,2024-07-23
R04169,L001,General,2,ADM06535,Occupied,2024-09-30
R04170,L002,ICU,1,ADM00432,Vacant,2025-03-23
R04171,L004,General,2,ADM03722,Occupied,2025-01-10
R04172,L002,ICU,2,ADM06612,Occupied,2024-05-17
R04173,L005,ICU,1,,Occupied,2024-04-28
R04174,L003,General,1,ADM02811,Occupied,2024-11-18
R04175,L003,ICU,2,,Occupied,2024-10-11
R04176,L001,Private,2,ADM07791,Occupied,2025-01-27
R04177,L003,ICU,2,ADM00632,Occupied,2024-07-18
R04178,L003,Private,2,ADM09558,Occupied,2024-10-27
R04179,L005,Semi-Private,4,ADM09848,Vacant,2024-11-18
R04180,L002,ICU,4,ADM04044,Occupied,2024-09-09
R04181,L005,Private,1,,Occupied,2025-02-21
R04182,L005,Semi-Private,4,,Vacant,2024-11-03
R04183,L003,Private,2,ADM06964,Occupied,2024-08-26
R04184,L002,Semi-Private,1,ADM01269,Occupied,2024-11-09
R04185,L001,ICU,1,ADM01148,Occupied,2024-06-30
R04186,L001,ICU,1,ADM02771,Occupied,2024-08-28
R04187,L004,Semi-Private,4,ADM00382,Occupied,2024-08-31
R04188,L004,General,4,ADM05740,Occupied,2024-05-01
R04189,L003,Private,1,,Occupied,2024-08-04
R04190,L005,ICU,4,ADM02695,Occupied,2024-07-15
R04191,L005,Private,2,ADM02081,Occupied,2024-07-31
R04192,L005,Semi-Private,1,ADM03842,Occupied,2024-07-16
R04193,L004,ICU,1,,Occupied,2024-05-13
R04194,L004,Semi-Private,1,ADM04658,Occupied,2024-09-28
R04195,L004,Private,4,ADM07403,Occupied,2024-06-28
R04196,L005,General,4,,Occupied,2024-07-19
R04197,L002,ICU,2,ADM06730,Occupied,2024-11-30
R04198,L002,ICU,4,ADM04771,Vacant,2024-05-25
R04199,L001,Private,1,,Occupied,2024-08-02
R04200,L003,General,2,ADM08111,Vacant,2024-07-18
R04201,L004,ICU,2,,Occupied,2025-04-14
R04202,L003,Semi-Private,1,,Occupied,2024-05-26
R04203,L002,Semi-Private,2,,Occupied,2024-07-28
R04204,L004,Private,2,ADM06304,Occupied,2025-03-23
R04205,L004,Semi-Private,1,ADM04018,Vacant,2025-01-19
R04206,L002,ICU,1,ADM03719,Occupied,2024-07-20
R04207,L004,General,1,ADM08190,Vacant,2024-12-04
R04208,L005,General,2,,Occupied,2024-10-16
R04209,L003,ICU,1,,Occupied,2024-11-05
R04210,L005,Private,2,ADM00848,Vacant,2024-08-17
R04211,L002,ICU,4,ADM04510,Occupied,2024-05-13
R04212,L001,Semi-Private,1,ADM09351,Occupied,2024-12-31
R04213,L004,ICU,4,,Occupied,2024-08-14
R04214,L002,Semi-Private,1,ADM07452,Occupied,2025-01-08
R04215,L001,Private,4,ADM04569,Vacant,2025-01-07
R04216,L002,ICU,2,ADM04644,Occupied,2024-08-18
R04217,L001,ICU,1,ADM06848,Occupied,2024-08-14
R04218,L002,ICU,2,ADM00342,Occupied,2024-08-23
R04219,L003,General,2,ADM00060,Occupied,2025-02-21
R04220,L001,ICU,1,,Occupied,2025-03-30
R04221,L004,General,1,ADM06185,Occupied,2025-02-25
R04222,L003,Private,2,,Occupied,2024-10-21
R04223,L005,Private,4,ADM09133,Occupied,2024-05-23
R04224,L004,Semi-Private,2,ADM02981,Occupied,2024-06-08
R04225,L001,ICU,1,ADM06281,Occupied,2024-04-30
R04226,L003,Private,1,ADM05690,Vacant,2025-02-15
R04227,L002,ICU,1,ADM09192,Occupied,2024-12-11
R04228,L005,ICU,1,ADM00782,Occupied,2024-05-19
R04229,L003,General,2,,Occupied,2024-10-26
R04230,L005,Private,4,ADM02320,Occupied,2025-01-23
R04231,L005,Semi-Private,1,ADM04969,Occupied,2024-10-16
R04232,L003,Private,1,ADM03698,Occupied,2024-06-24
R04233,L001,General,1,ADM08819,Vacant,2024-04-27
R04234,L005,ICU,1,ADM06536,Occupied,2024-07-23
R04235,L004,Semi-Private,2,ADM06479,Occupied,2025-02-20
R04236,L005,General,1,ADM05516,Occupied,2024-12-27
R04237,L001,Private,1,ADM03548,Occupied,2025-01-03
R04238,L003,Private,2,,Occupied,2024-10-16
R04239,L003,Private,4,ADM00902,Occupied,2024-05-24
R04240,L004,Semi-Private,1,ADM08222,Vacant,2024-09-06
R04241,L001,ICU,1,ADM01747,Occupied,2025-03-27
R04242,L001,ICU,1,ADM06271,Occupied,2024-10-18
R04243,L003,Private,1,ADM04522,Occupied,2025-01-28
R04244,L001,Semi-Private,4,ADM00552,Occupied,2025-03-25
R04245,L005,General,1,ADM03906,Occupied,2024-07-01
R04246,L004,ICU,4,ADM06216,Occupied,2024-12-26
R04247,L004,Semi-Private,1,ADM03613,Vacant,2024-12-03
R04248,L005,Private,2,ADM01243,Occupied,2024-11-22
R04249,L001,General,1,ADM08504,Occupied,2024-12-05
R04250,L001,ICU,1,,Occupied,2024-12-06
R04251,L002,Semi-Private,4,ADM05345,Occupied,2024-04-24
R04252,L003,Private,2,ADM04644,Occupied,2025-03-06
R04253,L001,Private,2,ADM05288,Occupied,2024-07-26
R04254,L004,Private,4,ADM04714,Occupied,2025-03-30
R04255,L001,ICU,1,,Occupied,2025-01-05
R04256,L004,General,2,ADM01681,Occupied,2024-05-02
R04257,L001,General,1,,Occupied,2024-11-26
R04258,L002,Private,2,ADM06839,Vacant,2024-06-26
R04259,L002,Private,4,ADM06268,Occupied,2024-09-10
R04260,L005,ICU,1,ADM06098,Occupied,2024-09-16
R04261,L002,General,4,ADM02809,Occupied,2025-01-23
R04262,L005,Private,4,ADM09708,Vacant,2024-04-26
R04263,L004,Private,4,ADM08545,Occupied,2024-09-08
R04264,L004,ICU,1,ADM01168,Occupied,2025-03-16
R04265,L004,Private,2,ADM03365,Occupied,2024-12-22
R04266,L002,General,1,ADM07532,Occupied,2025-01-20
R04267,L004,ICU,4,ADM07780,Occupied,2025-02-17
R04268,L003,Semi-Private,2,ADM06108,Occupied,2024-05-04
R04269,L001,ICU,4,ADM03614,Occupied,2025-01-26
R04270,L002,Semi-Private,2,ADM05661,Occupied,2025-02-08
R04271,L003,ICU,4,,Occupied,2024-11-26
R04272,L005,ICU,4,ADM09535,Occupied,2024-08-08
R04273,L004,ICU,2,,Occupied,2024-06-14
R04274,L003,Semi-Private,4,,Occupied,2024-10-01
R04275,L003,ICU,1,ADM03094,Vacant,2025-04-03
R04276,L005,Private,2,,Occupied,2024-05-06
R04277,L005,Semi-Private,4,ADM04709,Occupied,2024-05-14
R04278,L003,General,1,,Occupied,2024-10-22
R04279,L004,Semi-Private,1,ADM02051,Occupied,2025-03-30
R04280,L001,Private,2,ADM09455,Occupied,2024-12-06
R04281,L004,General,2,ADM07782,Occupied,2024-10-30
R04282,L002,ICU,2,ADM01494,Occupied,2024-07-26
R04283,L005,Private,1,,Occupied,2025-04-22
R04284,L004,Private,1,ADM00643,Occupied,2024-10-27
R04285,L001,General,2,ADM07866,Occupied,2025-03-06
R04286,L004,Semi-Private,2,,Occupied,2024-08-05
R04287,L005,Semi-Private,4,ADM07809,Occupied,2024-11-24
R04288,L001,General,1,,Occupied,2025-03-20
R04289,L001,ICU,1,ADM01304,Occupied,2025-02-20
R04290,L002,General,2,ADM05893,Occupied,2025-02-16
R04291,L002,General,2,,Occupied,2024-05-05
R04292,L003,Semi-Private,4,ADM06158,Occupied,2024-05-08
R04293,L005,ICU,4,ADM04879,Occupied,2025-03-05
R04294,L004,Private,4,ADM03925,Occupied,2024-06-13
R04295,L002,General,1,ADM00486,Occupied,2024-11-18
R04296,L004,ICU,4,ADM04130,Occupied,2024-08-16
R04297,L002,ICU,1,,Occupied,2024-11-23
R04298,L001,General,4,ADM04724,Vacant,2025-04-10
R04299,L001,ICU,2,ADM07496,Occupied,2024-05-21
R04300,L003,Semi-Private,1,ADM01062,Occupied,2024-10-25
R04301,L004,ICU,2,ADM07162,Occupied,2024-12-15
R04302,L002,General,1,ADM05672,Occupied,2025-04-04
R04303,L004,Private,1,ADM06783,Occupied,2024-05-13
R04304,L001,General,2,ADM03962,Occupied,2024-07-25
R04305,L004,Semi-Private,4,,Occupied,2024-04-25
R04306,L005,Semi-Private,2,ADM08360,Vacant,2024-05-31
R04307,L005,Private,1,ADM01995,Occupied,2024-04-26
R04308,L003,ICU,2,ADM08140,Occupied,2024-04-28
R04309,L002,ICU,4,ADM07684,Occupied,2024-11-17
R04310,L005,General,1,,Occupied,2025-01-06
R04311,L001,Semi-Private,4,,Vacant,2025-04-04
R04312,L002,ICU,1,ADM02087,Occupied,2024-06-06
R04313,L001,ICU,4,ADM01212,Occupied,2025-03-08
R04314,L001,ICU,4,ADM05796,Occupied,2024-05-08
R04315,L002,Semi-Private,4,ADM09215,Occupied,2024-11-19
R04316,L001,Semi-Private,2,ADM03912,Occupied,2024-12-18
R04317,L001,Semi-Private,2,,Occupied,2025-03-08
R04318,L001,Semi-Private,2,ADM01431,Occupied,2024-12-07
R04319,L004,Private,2,ADM09764,Occupied,2025-02-04
R04320,L005,Private,2,ADM01608,Occupied,2025-03-24
R04321,L004,Private,2,ADM00404,Occupied,2025-02-10
R04322,L003,ICU,2,ADM07765,Occupied,2025-01-20
R04323,L004,Private,2,,Vacant,2025-01-25
R04324,L001,General,4,ADM06430,Occupied,2025-04-24
R04325,L004,ICU,4,ADM06252,Vacant,2024-10-20
R04326,L003,ICU,4,ADM04938,Occupied,2025-03-18
R04327,L002,Private,4,ADM07704,Occupied,2024-11-11
R04328,L003,Private,4,ADM08167,Occupied,2025-01-15
R04329,L004,General,1,ADM03613,Occupied,2025-04-10
R04330,L003,Semi-Private,4,ADM00175,Occupied,2024-08-20
R04331,L003,Private,1,ADM00219,Occupied,2024-09-19
R04332,L005,ICU,2,ADM05721,Occupied,2024-09-01
R04333,L001,Private,2,,Occupied,2025-01-10
R04334,L002,General,1,,Occupied,2024-06-17
R04335,L003,Private,2,ADM07468,Occupied,2025-02-11
R04336,L002,General,2,,Occupied,2024-06-05
R04337,L004,Semi-Private,1,ADM08109,Occupied,2024-10-04
R04338,L002,Private,2,ADM08125,Occupied,2024-11-22
R04339,L004,General,2,ADM03643,Occupied,2024-05-28
R04340,L001,General,2,ADM01959,Occupied,2024-07-25
R04341,L003,Private,4,ADM00647,Occupied,2025-03-24
R04342,L001,Private,4,ADM01507,Vacant,2025-01-19
R04343,L003,Private,4,ADM07656,Occupied,2024-09-30
R04344,L004,Private,2,ADM05512,Occupied,2024-06-09
R04345,L005,Semi-Private,2,,Occupied,2024-09-22
R04346,L002,Semi-Private,1,ADM06614,Occupied,2024-04-24
R04347,L005,Private,1,,Vacant,2024-11-07
R04348,L005,ICU,4,ADM00848,Occupied,2025-01-16
R04349,L002,Private,1,ADM03636,Vacant,2024-06-16
R04350,L005,Private,1,ADM03569,Occupied,2024-08-24
R04351,L004,General,2,ADM04682,Occupied,2024-12-29
R04352,L002,ICU,1,ADM07158,Vacant,2025-03-06
R04353,L001,ICU,4,ADM08209,Occupied,2024-08-23
R04354,L004,Semi-Private,4,ADM06908,Occupied,2024-06-18
R04355,L002,Semi-Private,1,ADM09589,Occupied,2025-03-02
R04356,L002,Private,4,,Vacant,2025-03-26
R04357,L002,ICU,2,ADM00739,Vacant,2025-02-08
R04358,L004,Private,4,ADM02553,Occupied,2025-04-13
R04359,L005,Semi-Private,4,ADM08452,Vacant,2024-09-26
R04360,L004,General,4,ADM02285,Occupied,2024-12-16
R04361,L002,General,4,ADM06985,Vacant,2024-11-11
R04362,L002,Private,2,ADM01078,Occupied,2025-01-29
R04363,L004,General,4,ADM02729,Occupied,2024-10-31
R04364,L002,Semi-Private,2,ADM06461,Occupied,2024-08-23
R04365,L001,Private,1,ADM03436,Occupied,2025-01-05
R04366,L004,Private,1,ADM02225,Occupied,2025-04-11
R04367,L003,ICU,4,ADM07392,Occupied,2025-01-09
R04368,L004,General,1,ADM07616,Occupied,2024-07-30
R04369,L002,Private,1,ADM06179,Occupied,2025-02-02
