Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT40709,S0333,2024-07-15,Absent,Afternoon,L005
AT40710,S0445,2025-03-18,Sick,Morning,L005
AT40711,S0478,2024-11-14,Sick,Morning,L004
AT40712,S0234,2025-01-08,Present,Night,L004
AT40713,S0303,2024-12-30,Absent,Morning,L005
AT40714,S0020,2025-01-06,Leave,Afternoon,L001
AT40715,S0276,2024-08-26,Sick,Afternoon,L001
AT40716,S0054,2024-07-25,Present,Afternoon,L004
AT40717,S0163,2025-01-06,Sick,Night,L003
AT40718,S0061,2025-01-27,Present,Night,L002
AT40719,S0248,2024-08-30,Present,Afternoon,L002
AT40720,S0457,2025-02-02,Absent,Afternoon,L001
AT40721,S0238,2025-03-31,Sick,Morning,L001
AT40722,S0197,2024-10-02,Absent,Night,L004
AT40723,S0450,2024-05-08,Leave,Afternoon,L002
AT40724,S0159,2024-11-29,Absent,Afternoon,L004
AT40725,S0457,2024-06-26,Absent,Morning,L002
AT40726,S0319,2025-02-01,Present,Night,L004
AT40727,S0033,2025-01-31,Absent,Night,L001
AT40728,S0102,2024-06-09,Present,Afternoon,L004
AT40729,S0493,2024-11-21,Leave,Night,L004
AT40730,S0213,2024-11-27,Present,Afternoon,L005
AT40731,S0055,2024-05-13,Sick,Night,L005
AT40732,S0267,2025-03-22,Present,Afternoon,L002
AT40733,S0416,2024-08-05,Leave,Night,L001
AT40734,S0367,2024-09-14,Sick,Afternoon,L003
AT40735,S0014,2024-09-20,Absent,Night,L002
AT40736,S0258,2024-05-06,Absent,Night,L001
AT40737,S0174,2024-07-07,Sick,Night,L002
AT40738,S0338,2024-08-08,Absent,Night,L004
AT40739,S0009,2025-03-11,Absent,Morning,L003
AT40740,S0423,2025-03-06,Absent,Morning,L001
AT40741,S0418,2024-12-04,Sick,Night,L003
AT40742,S0231,2024-06-01,Sick,Afternoon,L004
AT40743,S0072,2024-11-08,Sick,Morning,L004
AT40744,S0089,2025-01-23,Sick,Morning,L004
AT40745,S0365,2025-02-06,Absent,Night,L005
AT40746,S0159,2025-04-16,Leave,Night,L002
AT40747,S0253,2024-09-02,Present,Morning,L004
AT40748,S0204,2024-05-14,Present,Morning,L002
AT40749,S0030,2024-12-17,Present,Afternoon,L002
AT40750,S0398,2024-08-07,Absent,Afternoon,L005
AT40751,S0138,2025-04-05,Present,Morning,L005
AT40752,S0102,2025-03-20,Absent,Afternoon,L004
AT40753,S0192,2024-11-10,Absent,Afternoon,L005
AT40754,S0373,2025-04-12,Absent,Morning,L003
AT40755,S0161,2024-06-17,Absent,Afternoon,L005
AT40756,S0351,2025-03-25,Absent,Night,L002
AT40757,S0231,2024-10-18,Absent,Morning,L001
AT40758,S0140,2024-12-10,Present,Night,L002
AT40759,S0333,2024-10-13,Sick,Afternoon,L003
AT40760,S0099,2024-10-25,Absent,Morning,L003
AT40761,S0145,2024-12-29,Present,Afternoon,L004
AT40762,S0238,2024-12-25,Sick,Morning,L004
AT40763,S0367,2024-10-09,Leave,Morning,L004
AT40764,S0056,2024-12-25,Present,Afternoon,L004
AT40765,S0466,2024-04-30,Present,Night,L001
AT40766,S0033,2024-11-03,Absent,Morning,L002
AT40767,S0386,2024-07-22,Sick,Morning,L003
AT40768,S0163,2024-11-24,Absent,Morning,L003
AT40769,S0013,2025-02-20,Leave,Night,L005
AT40770,S0051,2024-09-18,Absent,Afternoon,L002
AT40771,S0209,2024-07-25,Absent,Morning,L005
AT40772,S0185,2025-03-17,Present,Morning,L004
AT40773,S0290,2025-02-09,Absent,Morning,L005
AT40774,S0447,2024-07-09,Present,Morning,L002
AT40775,S0062,2024-10-15,Sick,Night,L003
AT40776,S0169,2025-03-21,Present,Afternoon,L004
AT40777,S0303,2025-03-25,Absent,Morning,L002
AT40778,S0180,2025-01-03,Absent,Night,L004
AT40779,S0340,2024-12-06,Leave,Morning,L004
AT40780,S0108,2024-06-11,Absent,Night,L005
AT40781,S0259,2025-03-04,Sick,Morning,L005
AT40782,S0469,2025-02-20,Sick,Afternoon,L003
AT40783,S0313,2024-08-15,Absent,Morning,L001
AT40784,S0039,2024-10-18,Sick,Afternoon,L002
AT40785,S0429,2024-05-11,Present,Afternoon,L001
AT40786,S0274,2025-02-20,Leave,Morning,L002
AT40787,S0047,2024-07-31,Absent,Night,L004
AT40788,S0202,2024-09-03,Absent,Morning,L003
AT40789,S0067,2024-07-24,Leave,Afternoon,L005
AT40790,S0171,2024-07-02,Absent,Afternoon,L002
AT40791,S0265,2025-02-25,Absent,Morning,L004
AT40792,S0337,2025-01-28,Present,Morning,L004
AT40793,S0007,2025-03-04,Sick,Night,L003
AT40794,S0452,2024-12-09,Present,Morning,L003
AT40795,S0193,2024-06-24,Leave,Morning,L003
AT40796,S0221,2025-02-13,Absent,Morning,L002
AT40797,S0074,2024-10-22,Present,Morning,L001
AT40798,S0165,2024-12-10,Sick,Afternoon,L004
AT40799,S0052,2025-02-24,Leave,Night,L001
AT40800,S0239,2025-04-03,Present,Afternoon,L001
AT40801,S0411,2025-02-13,Absent,Morning,L002
AT40802,S0196,2024-10-14,Present,Night,L004
AT40803,S0265,2024-10-27,Present,Night,L003
AT40804,S0050,2024-07-07,Present,Morning,L003
AT40805,S0256,2024-05-06,Sick,Morning,L001
AT40806,S0349,2025-02-01,Absent,Night,L004
AT40807,S0310,2024-12-09,Present,Night,L001
AT40808,S0350,2025-01-26,Present,Morning,L004
AT40809,S0263,2025-03-03,Present,Morning,L005
AT40810,S0190,2024-05-22,Absent,Morning,L004
AT40811,S0349,2024-12-15,Sick,Night,L003
AT40812,S0476,2024-07-28,Sick,Night,L002
AT40813,S0407,2024-10-22,Sick,Afternoon,L005
AT40814,S0360,2024-09-20,Present,Afternoon,L005
AT40815,S0194,2024-08-30,Present,Afternoon,L004
AT40816,S0213,2024-10-08,Leave,Night,L004
AT40817,S0039,2024-10-17,Absent,Afternoon,L001
AT40818,S0325,2025-03-30,Leave,Morning,L002
AT40819,S0441,2024-07-21,Present,Afternoon,L005
AT40820,S0392,2024-09-27,Leave,Afternoon,L005
AT40821,S0068,2024-07-14,Present,Night,L005
AT40822,S0114,2025-01-12,Absent,Morning,L002
AT40823,S0198,2024-05-13,Leave,Morning,L003
AT40824,S0051,2024-07-09,Absent,Afternoon,L001
AT40825,S0244,2024-09-18,Leave,Afternoon,L002
AT40826,S0467,2024-11-23,Absent,Morning,L001
AT40827,S0369,2025-02-28,Absent,Morning,L003
AT40828,S0479,2025-03-27,Absent,Morning,L002
AT40829,S0298,2024-12-31,Absent,Morning,L003
AT40830,S0354,2024-12-17,Leave,Night,L005
AT40831,S0314,2024-11-18,Sick,Morning,L004
AT40832,S0437,2024-07-07,Sick,Afternoon,L004
AT40833,S0176,2024-11-05,Leave,Night,L004
AT40834,S0371,2024-11-10,Present,Night,L005
AT40835,S0023,2024-07-17,Leave,Morning,L001
AT40836,S0221,2025-01-21,Present,Night,L004
AT40837,S0154,2024-07-23,Leave,Night,L004
AT40838,S0187,2025-01-10,Leave,Morning,L005
AT40839,S0417,2024-10-13,Leave,Morning,L002
AT40840,S0435,2025-03-23,Absent,Night,L003
AT40841,S0418,2024-10-31,Present,Morning,L001
AT40842,S0008,2024-08-16,Leave,Morning,L003
AT40843,S0349,2024-11-29,Leave,Night,L001
AT40844,S0490,2024-11-08,Sick,Night,L003
AT40845,S0457,2024-10-27,Absent,Morning,L005
AT40846,S0168,2024-06-01,Absent,Night,L003
AT40847,S0367,2024-07-25,Sick,Morning,L001
AT40848,S0019,2024-10-27,Present,Afternoon,L001
AT40849,S0365,2025-01-17,Absent,Morning,L002
AT40850,S0148,2024-06-09,Sick,Night,L004
AT40851,S0027,2024-10-31,Present,Morning,L001
AT40852,S0187,2024-09-06,Leave,Afternoon,L002
AT40853,S0127,2025-04-17,Absent,Morning,L003
AT40854,S0023,2024-10-24,Present,Afternoon,L005
AT40855,S0469,2024-05-21,Leave,Morning,L001
AT40856,S0393,2024-06-27,Sick,Morning,L003
AT40857,S0169,2024-07-10,Sick,Morning,L003
AT40858,S0098,2025-04-11,Sick,Morning,L002
AT40859,S0435,2025-04-05,Leave,Morning,L005
AT40860,S0426,2024-12-17,Absent,Morning,L005
AT40861,S0155,2024-08-30,Leave,Morning,L002
AT40862,S0302,2024-05-14,Leave,Morning,L001
AT40863,S0043,2024-06-17,Absent,Morning,L005
AT40864,S0387,2024-07-06,Absent,Morning,L002
AT40865,S0482,2024-12-27,Sick,Morning,L001
AT40866,S0416,2024-11-13,Absent,Night,L001
AT40867,S0154,2024-06-10,Absent,Night,L003
AT40868,S0364,2024-10-06,Leave,Morning,L001
AT40869,S0138,2024-10-21,Sick,Morning,L002
AT40870,S0150,2024-12-15,Absent,Afternoon,L002
AT40871,S0327,2024-11-15,Absent,Afternoon,L004
AT40872,S0256,2024-07-24,Leave,Morning,L004
AT40873,S0382,2025-04-01,Leave,Morning,L002
AT40874,S0005,2025-04-15,Sick,Morning,L005
AT40875,S0244,2024-05-05,Absent,Night,L004
AT40876,S0157,2024-10-26,Leave,Morning,L003
AT40877,S0226,2024-11-19,Absent,Afternoon,L005
AT40878,S0361,2024-12-12,Leave,Night,L005
AT40879,S0217,2024-11-08,Absent,Morning,L003
AT40880,S0326,2024-05-26,Absent,Morning,L004
AT40881,S0377,2025-02-28,Leave,Morning,L005
AT40882,S0029,2024-07-31,Absent,Afternoon,L002
AT40883,S0101,2024-05-24,Sick,Afternoon,L002
AT40884,S0110,2024-10-02,Absent,Afternoon,L005
AT40885,S0113,2024-09-18,Present,Night,L004
AT40886,S0161,2024-10-26,Present,Afternoon,L003
AT40887,S0162,2025-03-13,Present,Afternoon,L002
AT40888,S0070,2025-02-28,Present,Morning,L004
AT40889,S0193,2025-01-15,Present,Afternoon,L001
AT40890,S0310,2025-03-15,Present,Morning,L004
AT40891,S0086,2024-09-23,Absent,Morning,L003
AT40892,S0192,2024-10-03,Sick,Afternoon,L002
AT40893,S0430,2025-01-22,Sick,Night,L005
AT40894,S0300,2024-06-25,Present,Afternoon,L003
AT40895,S0254,2025-02-18,Leave,Morning,L001
AT40896,S0449,2024-08-28,Sick,Night,L004
AT40897,S0114,2024-06-21,Absent,Morning,L001
AT40898,S0452,2024-08-29,Sick,Morning,L005
AT40899,S0030,2025-03-17,Sick,Morning,L001
AT40900,S0164,2024-08-19,Present,Afternoon,L004
AT40901,S0008,2024-07-03,Leave,Afternoon,L002
AT40902,S0159,2025-01-29,Sick,Night,L001
AT40903,S0423,2024-08-20,Absent,Night,L001
AT40904,S0388,2024-12-14,Absent,Afternoon,L004
AT40905,S0193,2025-03-22,Absent,Night,L005
AT40906,S0494,2024-10-02,Absent,Night,L001
AT40907,S0076,2024-04-28,Absent,Afternoon,L005
AT40908,S0229,2024-11-29,Sick,Morning,L005
AT40909,S0021,2024-08-25,Absent,Afternoon,L002
AT40910,S0330,2024-05-23,Sick,Morning,L001
AT40911,S0431,2025-01-23,Present,Morning,L002
AT40912,S0342,2024-08-20,Absent,Afternoon,L003
AT40913,S0431,2025-04-22,Leave,Afternoon,L003
AT40914,S0499,2025-01-19,Leave,Morning,L001
AT40915,S0475,2024-11-18,Sick,Night,L005
AT40916,S0468,2024-09-14,Sick,Afternoon,L001
AT40917,S0083,2024-10-29,Absent,Morning,L003
AT40918,S0413,2024-08-09,Present,Afternoon,L004
AT40919,S0421,2024-11-11,Present,Afternoon,L003
AT40920,S0197,2024-11-09,Sick,Afternoon,L005
AT40921,S0144,2024-09-08,Present,Night,L004
AT40922,S0122,2024-09-23,Leave,Afternoon,L001
AT40923,S0315,2024-07-04,Sick,Morning,L004
AT40924,S0289,2024-06-06,Sick,Afternoon,L003
AT40925,S0355,2024-06-02,Sick,Afternoon,L002
AT40926,S0139,2024-11-22,Present,Afternoon,L003
AT40927,S0018,2024-12-22,Present,Morning,L004
AT40928,S0232,2025-01-08,Sick,Night,L004
AT40929,S0288,2025-01-07,Leave,Afternoon,L002
AT40930,S0304,2024-05-02,Present,Night,L004
AT40931,S0300,2024-10-25,Leave,Morning,L004
AT40932,S0365,2024-07-28,Sick,Morning,L002
AT40933,S0159,2024-05-13,Present,Morning,L004
AT40934,S0252,2024-09-14,Leave,Night,L001
AT40935,S0190,2024-05-21,Leave,Afternoon,L004
AT40936,S0083,2024-05-16,Sick,Morning,L003
AT40937,S0007,2025-04-06,Leave,Night,L004
AT40938,S0440,2024-10-07,Present,Afternoon,L003
AT40939,S0091,2024-05-24,Leave,Morning,L004
AT40940,S0067,2025-02-03,Sick,Afternoon,L003
AT40941,S0034,2025-03-20,Present,Morning,L001
AT40942,S0212,2025-02-18,Absent,Night,L002
AT40943,S0019,2024-08-08,Leave,Afternoon,L004
AT40944,S0247,2024-09-24,Sick,Morning,L003
AT40945,S0149,2025-02-27,Present,Night,L001
AT40946,S0402,2024-11-20,Sick,Night,L003
AT40947,S0222,2025-01-27,Absent,Morning,L001
AT40948,S0446,2024-08-18,Present,Night,L001
AT40949,S0442,2025-03-17,Leave,Afternoon,L004
AT40950,S0401,2024-04-26,Sick,Night,L005
AT40951,S0052,2024-05-22,Leave,Morning,L002
AT40952,S0458,2025-04-16,Present,Morning,L003
AT40953,S0128,2024-12-31,Absent,Afternoon,L005
AT40954,S0324,2024-10-21,Present,Morning,L002
AT40955,S0248,2024-07-17,Leave,Afternoon,L003
AT40956,S0497,2024-11-12,Absent,Morning,L002
AT40957,S0436,2025-01-28,Absent,Morning,L003
AT40958,S0005,2024-10-30,Leave,Morning,L004
AT40959,S0466,2025-04-10,Sick,Afternoon,L005
AT40960,S0306,2024-12-30,Absent,Afternoon,L002
AT40961,S0396,2025-03-03,Sick,Afternoon,L001
AT40962,S0227,2025-01-05,Absent,Night,L001
AT40963,S0048,2025-04-17,Present,Morning,L001
AT40964,S0310,2025-02-25,Absent,Morning,L004
AT40965,S0448,2024-11-10,Sick,Night,L004
AT40966,S0301,2024-11-12,Leave,Afternoon,L004
AT40967,S0036,2024-05-15,Present,Afternoon,L002
AT40968,S0007,2024-09-03,Sick,Afternoon,L005
AT40969,S0354,2025-01-04,Present,Afternoon,L004
AT40970,S0377,2024-07-04,Sick,Night,L004
AT40971,S0004,2024-09-26,Absent,Morning,L004
AT40972,S0442,2024-09-08,Absent,Afternoon,L002
AT40973,S0182,2024-06-23,Leave,Morning,L003
AT40974,S0338,2024-12-16,Absent,Morning,L001
AT40975,S0485,2024-06-18,Sick,Afternoon,L005
AT40976,S0336,2024-07-23,Sick,Morning,L005
AT40977,S0054,2024-08-29,Present,Afternoon,L003
AT40978,S0118,2024-09-08,Present,Morning,L002
AT40979,S0012,2024-08-12,Present,Afternoon,L004
AT40980,S0065,2024-11-09,Absent,Afternoon,L003
AT40981,S0338,2025-04-20,Present,Morning,L003
AT40982,S0291,2024-12-10,Leave,Night,L001
AT40983,S0114,2024-08-01,Absent,Afternoon,L004
AT40984,S0057,2025-03-01,Leave,Night,L005
AT40985,S0310,2024-07-11,Sick,Afternoon,L005
AT40986,S0315,2024-12-26,Sick,Morning,L003
AT40987,S0293,2025-03-07,Present,Morning,L004
AT40988,S0165,2024-05-02,Leave,Night,L004
AT40989,S0474,2024-12-07,Absent,Night,L005
AT40990,S0379,2024-09-22,Present,Afternoon,L004
AT40991,S0362,2024-07-25,Sick,Night,L002
AT40992,S0383,2024-11-11,Present,Night,L002
AT40993,S0286,2024-09-09,Absent,Afternoon,L005
AT40994,S0291,2024-07-19,Sick,Afternoon,L004
AT40995,S0090,2024-05-23,Absent,Afternoon,L002
AT40996,S0473,2024-08-15,Leave,Afternoon,L005
AT40997,S0378,2024-12-23,Sick,Night,L001
AT40998,S0342,2025-04-24,Leave,Night,L001
AT40999,S0031,2024-09-01,Present,Night,L001
AT41000,S0299,2024-08-22,Present,Afternoon,L003
AT41001,S0308,2024-09-07,Present,Afternoon,L004
AT41002,S0287,2025-01-30,Present,Afternoon,L005
AT41003,S0227,2024-04-27,Leave,Afternoon,L003
AT41004,S0165,2024-11-13,Absent,Morning,L002
AT41005,S0054,2024-11-26,Leave,Morning,L002
AT41006,S0076,2024-10-15,Present,Afternoon,L004
AT41007,S0252,2024-09-16,Leave,Afternoon,L005
AT41008,S0491,2024-11-30,Absent,Afternoon,L005
AT41009,S0383,2024-07-23,Present,Night,L002
AT41010,S0251,2025-04-20,Sick,Night,L003
AT41011,S0338,2024-08-12,Absent,Morning,L001
AT41012,S0209,2024-06-08,Present,Night,L001
AT41013,S0062,2024-11-23,Sick,Morning,L001
AT41014,S0383,2024-05-26,Absent,Night,L003
AT41015,S0117,2024-06-05,Absent,Afternoon,L003
AT41016,S0497,2024-07-04,Absent,Night,L005
AT41017,S0332,2025-03-08,Absent,Night,L001
AT41018,S0492,2024-09-19,Leave,Afternoon,L003
AT41019,S0046,2025-01-30,Sick,Afternoon,L003
AT41020,S0117,2024-08-16,Leave,Morning,L004
AT41021,S0031,2024-09-25,Present,Night,L004
AT41022,S0126,2025-01-11,Absent,Night,L003
AT41023,S0087,2024-05-07,Absent,Morning,L002
AT41024,S0353,2024-11-07,Present,Night,L004
AT41025,S0336,2024-06-23,Sick,Night,L002
AT41026,S0243,2024-11-09,Leave,Morning,L004
AT41027,S0391,2025-02-16,Present,Night,L002
AT41028,S0222,2024-05-24,Present,Morning,L005
AT41029,S0164,2025-01-28,Absent,Night,L001
AT41030,S0372,2024-04-25,Present,Morning,L004
AT41031,S0435,2024-09-09,Leave,Morning,L001
AT41032,S0120,2025-02-01,Present,Afternoon,L001
AT41033,S0266,2024-09-23,Absent,Afternoon,L001
AT41034,S0111,2024-10-16,Sick,Night,L003
AT41035,S0194,2024-11-09,Leave,Night,L003
AT41036,S0326,2024-11-14,Present,Afternoon,L002
AT41037,S0236,2024-07-25,Leave,Afternoon,L001
AT41038,S0494,2024-07-31,Absent,Morning,L001
AT41039,S0442,2024-12-06,Leave,Night,L001
AT41040,S0072,2025-03-20,Leave,Night,L005
AT41041,S0144,2024-11-21,Leave,Afternoon,L001
AT41042,S0176,2024-10-12,Present,Morning,L001
AT41043,S0328,2024-08-09,Present,Afternoon,L005
AT41044,S0055,2024-08-31,Present,Night,L003
AT41045,S0315,2024-10-10,Absent,Night,L005
AT41046,S0040,2024-07-25,Leave,Night,L005
AT41047,S0373,2025-04-09,Leave,Morning,L003
AT41048,S0197,2024-09-25,Sick,Afternoon,L001
AT41049,S0446,2024-10-13,Leave,Afternoon,L005
AT41050,S0469,2024-11-16,Sick,Night,L005
AT41051,S0080,2024-08-19,Sick,Night,L005
AT41052,S0079,2024-12-14,Present,Morning,L001
AT41053,S0499,2024-06-29,Present,Afternoon,L004
AT41054,S0054,2024-08-06,Leave,Morning,L005
AT41055,S0469,2024-09-08,Absent,Morning,L005
AT41056,S0147,2024-07-19,Present,Morning,L004
AT41057,S0186,2025-03-06,Sick,Morning,L001
AT41058,S0128,2024-10-30,Absent,Night,L001
AT41059,S0450,2024-08-11,Present,Night,L003
AT41060,S0367,2024-05-06,Present,Night,L003
AT41061,S0461,2024-12-11,Sick,Afternoon,L004
AT41062,S0475,2024-05-16,Absent,Afternoon,L002
AT41063,S0092,2024-12-04,Sick,Afternoon,L003
AT41064,S0431,2025-04-15,Absent,Afternoon,L005
AT41065,S0432,2024-10-05,Sick,Morning,L002
AT41066,S0107,2024-07-06,Leave,Afternoon,L005
AT41067,S0489,2024-08-21,Leave,Morning,L003
AT41068,S0110,2024-09-16,Absent,Afternoon,L005
AT41069,S0268,2024-06-26,Present,Night,L004
AT41070,S0139,2024-05-20,Absent,Night,L001
AT41071,S0219,2025-04-22,Present,Morning,L005
AT41072,S0252,2024-09-26,Sick,Morning,L005
AT41073,S0040,2024-07-30,Sick,Afternoon,L005
AT41074,S0213,2024-12-27,Absent,Night,L002
AT41075,S0213,2025-01-27,Leave,Night,L004
AT41076,S0388,2025-01-19,Leave,Night,L004
AT41077,S0443,2024-06-21,Present,Afternoon,L003
AT41078,S0232,2025-04-14,Absent,Night,L004
AT41079,S0301,2025-01-23,Sick,Night,L004
AT41080,S0059,2024-07-17,Sick,Night,L002
AT41081,S0407,2024-06-13,Sick,Night,L001
AT41082,S0307,2024-12-13,Present,Morning,L003
AT41083,S0437,2024-11-02,Sick,Night,L002
AT41084,S0224,2024-09-14,Absent,Morning,L004
AT41085,S0388,2025-03-08,Sick,Morning,L002
AT41086,S0237,2024-07-07,Absent,Night,L005
AT41087,S0293,2025-04-13,Present,Afternoon,L003
AT41088,S0140,2024-10-09,Absent,Night,L003
AT41089,S0322,2024-05-20,Absent,Night,L005
AT41090,S0492,2024-12-19,Present,Night,L005
AT41091,S0081,2024-11-25,Present,Afternoon,L004
AT41092,S0191,2024-12-10,Leave,Morning,L003
AT41093,S0459,2024-11-17,Present,Night,L003
AT41094,S0225,2024-05-18,Sick,Afternoon,L003
AT41095,S0235,2024-05-22,Absent,Morning,L003
AT41096,S0339,2025-02-18,Sick,Afternoon,L005
AT41097,S0064,2025-03-05,Sick,Afternoon,L002
AT41098,S0500,2024-08-07,Leave,Afternoon,L003
AT41099,S0492,2024-05-29,Absent,Night,L004
AT41100,S0393,2024-05-06,Absent,Afternoon,L005
AT41101,S0018,2025-02-08,Sick,Night,L005
AT41102,S0029,2025-03-16,Sick,Morning,L001
AT41103,S0359,2024-12-05,Absent,Night,L001
AT41104,S0018,2024-08-20,Leave,Morning,L001
AT41105,S0040,2024-09-14,Absent,Night,L003
AT41106,S0195,2024-10-23,Absent,Afternoon,L001
AT41107,S0054,2024-05-08,Present,Afternoon,L005
AT41108,S0387,2024-07-28,Leave,Afternoon,L001
AT41109,S0271,2024-12-17,Absent,Afternoon,L001
AT41110,S0470,2025-03-15,Present,Night,L003
AT41111,S0059,2024-12-27,Leave,Morning,L004
AT41112,S0030,2025-03-07,Present,Afternoon,L004
AT41113,S0050,2024-11-14,Leave,Afternoon,L002
AT41114,S0362,2025-02-08,Absent,Morning,L005
AT41115,S0065,2024-11-19,Present,Morning,L003
AT41116,S0181,2025-03-16,Present,Morning,L001
AT41117,S0483,2025-04-16,Present,Night,L001
AT41118,S0341,2024-05-10,Leave,Morning,L004
AT41119,S0349,2024-11-18,Absent,Afternoon,L003
AT41120,S0275,2025-04-16,Sick,Night,L004
AT41121,S0215,2024-09-14,Present,Morning,L005
AT41122,S0073,2024-07-21,Absent,Night,L002
AT41123,S0103,2024-11-27,Absent,Night,L004
AT41124,S0008,2024-09-03,Absent,Morning,L001
AT41125,S0307,2024-08-01,Sick,Night,L004
AT41126,S0165,2025-04-12,Absent,Afternoon,L004
AT41127,S0117,2024-09-23,Absent,Morning,L002
AT41128,S0324,2024-10-21,Absent,Night,L003
AT41129,S0365,2024-06-29,Leave,Night,L002
AT41130,S0495,2024-12-07,Leave,Night,L004
AT41131,S0291,2024-12-02,Sick,Afternoon,L003
AT41132,S0171,2024-09-15,Leave,Afternoon,L005
AT41133,S0134,2024-09-04,Present,Morning,L004
AT41134,S0328,2025-02-02,Leave,Afternoon,L005
AT41135,S0048,2025-03-30,Present,Night,L005
AT41136,S0108,2024-07-05,Absent,Afternoon,L002
AT41137,S0490,2024-09-29,Sick,Morning,L001
AT41138,S0307,2025-02-02,Leave,Afternoon,L005
AT41139,S0041,2025-02-24,Leave,Afternoon,L003
AT41140,S0101,2024-08-26,Leave,Afternoon,L005
AT41141,S0355,2024-11-29,Present,Morning,L005
AT41142,S0147,2024-10-11,Absent,Night,L001
AT41143,S0136,2024-12-24,Present,Morning,L004
AT41144,S0349,2024-10-16,Present,Morning,L005
AT41145,S0460,2025-01-04,Leave,Afternoon,L003
AT41146,S0483,2024-08-13,Leave,Morning,L003
AT41147,S0430,2025-01-15,Sick,Morning,L001
AT41148,S0032,2024-06-09,Leave,Afternoon,L005
AT41149,S0440,2024-08-07,Present,Night,L001
AT41150,S0268,2024-12-17,Present,Afternoon,L004
AT41151,S0438,2024-08-28,Absent,Afternoon,L003
AT41152,S0376,2024-11-02,Sick,Night,L001
AT41153,S0362,2025-04-09,Present,Afternoon,L004
AT41154,S0149,2024-11-28,Leave,Morning,L004
AT41155,S0081,2024-07-06,Leave,Night,L005
AT41156,S0435,2024-12-21,Present,Night,L001
AT41157,S0429,2024-12-22,Leave,Morning,L002
AT41158,S0277,2025-03-22,Absent,Night,L005
AT41159,S0225,2024-11-08,Absent,Morning,L002
AT41160,S0116,2024-12-22,Present,Afternoon,L002
AT41161,S0495,2024-05-27,Leave,Night,L002
AT41162,S0083,2024-06-15,Leave,Afternoon,L005
AT41163,S0274,2024-12-29,Sick,Night,L002
AT41164,S0139,2024-05-27,Present,Night,L005
AT41165,S0331,2025-04-20,Leave,Morning,L001
AT41166,S0226,2024-12-09,Absent,Morning,L003
AT41167,S0081,2024-11-27,Absent,Afternoon,L003
AT41168,S0499,2024-10-03,Leave,Morning,L002
AT41169,S0237,2024-09-15,Present,Morning,L003
AT41170,S0030,2025-04-03,Absent,Afternoon,L004
AT41171,S0377,2024-08-10,Sick,Night,L001
AT41172,S0379,2024-12-22,Absent,Morning,L004
AT41173,S0089,2024-09-11,Absent,Night,L001
AT41174,S0368,2024-06-22,Leave,Night,L001
AT41175,S0267,2024-11-09,Sick,Afternoon,L003
AT41176,S0020,2024-12-05,Leave,Afternoon,L002
AT41177,S0221,2024-11-29,Leave,Afternoon,L001
AT41178,S0102,2024-08-30,Sick,Afternoon,L001
AT41179,S0135,2024-07-19,Leave,Morning,L001
AT41180,S0195,2025-01-28,Absent,Morning,L005
AT41181,S0433,2025-02-04,Sick,Night,L005
AT41182,S0270,2025-02-26,Present,Night,L003
AT41183,S0423,2024-11-26,Absent,Afternoon,L002
AT41184,S0117,2025-01-07,Leave,Morning,L002
AT41185,S0409,2024-08-20,Absent,Morning,L004
AT41186,S0278,2024-08-20,Absent,Morning,L003
AT41187,S0070,2024-07-19,Absent,Night,L002
AT41188,S0480,2024-09-16,Present,Afternoon,L002
AT41189,S0155,2025-01-16,Present,Afternoon,L003
AT41190,S0269,2024-10-03,Absent,Afternoon,L003
AT41191,S0015,2025-02-02,Sick,Morning,L002
AT41192,S0435,2025-03-29,Sick,Night,L002
AT41193,S0381,2024-10-01,Sick,Afternoon,L004
AT41194,S0419,2025-03-24,Leave,Afternoon,L005
AT41195,S0164,2024-11-02,Present,Night,L002
AT41196,S0003,2024-09-30,Present,Morning,L004
AT41197,S0414,2025-04-20,Present,Night,L003
AT41198,S0500,2024-04-25,Present,Night,L003
AT41199,S0174,2024-09-16,Leave,Night,L004
AT41200,S0279,2024-11-23,Present,Afternoon,L002
AT41201,S0434,2024-12-02,Leave,Night,L005
AT41202,S0177,2024-08-08,Absent,Night,L004
AT41203,S0333,2024-10-29,Present,Afternoon,L001
AT41204,S0129,2024-05-12,Absent,Night,L002
AT41205,S0136,2024-10-13,Absent,Afternoon,L002
AT41206,S0197,2024-10-21,Absent,Morning,L003
AT41207,S0147,2024-05-30,Absent,Night,L005
AT41208,S0050,2024-07-09,Sick,Night,L002
AT41209,S0230,2025-03-17,Present,Morning,L003
AT41210,S0062,2025-03-06,Absent,Afternoon,L001
AT41211,S0467,2025-02-16,Sick,Afternoon,L001
AT41212,S0302,2024-06-07,Leave,Afternoon,L001
AT41213,S0281,2025-04-06,Present,Night,L002
AT41214,S0245,2024-08-26,Leave,Night,L005
AT41215,S0410,2025-01-16,Sick,Night,L001
AT41216,S0029,2025-02-15,Absent,Morning,L001
AT41217,S0147,2025-01-26,Absent,Morning,L004
AT41218,S0353,2024-07-05,Leave,Morning,L005
AT41219,S0094,2024-07-15,Leave,Afternoon,L003
AT41220,S0121,2024-10-02,Present,Night,L001
AT41221,S0336,2024-08-27,Absent,Night,L002
AT41222,S0467,2025-03-02,Absent,Afternoon,L005
AT41223,S0355,2024-05-05,Sick,Night,L004
