Hike_ID,Staff_ID,Hike_Date,Previous_Salary,New_Salary,Reason,Location_ID
H1319,S0413,2023-07-24,51595,55191,Performance Bonus,L004
H1320,S0271,2023-07-27,153283,179627,Promotion,L004
H1321,S0191,2020-10-26,67527,71636,Cost of Living Adjustment,L004
H1322,S0094,2022-04-07,161729,181637,Promotion,L005
H1323,S0418,2023-05-07,28578,31718,Annual Review,L002
H1324,S0149,2022-02-12,128733,138494,Performance Bonus,L001
H1325,S0170,2024-06-28,142350,155802,Performance Bonus,L005
H1326,S0232,2024-04-19,52487,55215,Performance Bonus,L002
H1327,S0495,2021-08-09,107369,123865,Annual Review,L001
H1328,S0206,2022-10-02,109770,123338,Annual Review,L001
H1329,S0347,2024-04-22,29241,34583,Promotion,L001
H1330,S0283,2021-02-12,154718,179921,Performance Bonus,L005
H1331,S0009,2023-10-27,71946,83804,Cost of Living Adjustment,L003
H1332,S0210,2020-08-13,36091,41474,Performance Bonus,L004
H1333,S0263,2025-04-13,175254,197483,Annual Review,L001
H1334,S0203,2020-08-25,165949,181429,Performance Bonus,L001
H1335,S0017,2020-07-06,171407,183861,Performance Bonus,L003
H1336,S0266,2024-08-14,45399,52915,Performance Bonus,L005
H1337,S0209,2025-01-09,124240,133597,Promotion,L005
H1338,S0206,2023-05-02,96017,104994,Annual Review,L004
H1339,S0009,2022-03-05,153307,168351,Performance Bonus,L004
H1340,S0450,2022-12-17,30399,34486,Annual Review,L003
H1341,S0003,2025-03-16,30068,34849,Cost of Living Adjustment,L003
H1342,S0142,2024-03-12,54422,60444,Cost of Living Adjustment,L002
H1343,S0006,2023-01-30,28146,30704,Cost of Living Adjustment,L002
H1344,S0253,2021-12-16,62917,67546,Performance Bonus,L005
H1345,S0003,2025-03-29,141113,158407,Promotion,L004
H1346,S0344,2021-01-24,32172,35558,Performance Bonus,L003
H1347,S0234,2021-03-02,155596,179301,Cost of Living Adjustment,L004
H1348,S0251,2022-07-02,60562,71855,Promotion,L003
H1349,S0285,2021-09-14,178859,202205,Performance Bonus,L004
H1350,S0250,2023-04-24,143450,169292,Annual Review,L001
H1351,S0009,2022-11-08,92886,105673,Promotion,L005
H1352,S0268,2021-05-29,145559,167746,Cost of Living Adjustment,L005
H1353,S0033,2022-01-02,32645,36267,Performance Bonus,L002
H1354,S0233,2022-06-07,47597,51579,Cost of Living Adjustment,L001
H1355,S0453,2022-10-29,64207,76293,Annual Review,L004
H1356,S0310,2021-01-12,107148,125900,Cost of Living Adjustment,L001
H1357,S0095,2023-07-22,78769,87499,Promotion,L001
H1358,S0391,2021-08-18,55040,64559,Annual Review,L004
H1359,S0182,2020-05-30,90220,100686,Annual Review,L004
H1360,S0126,2024-06-08,76073,90088,Annual Review,L002
H1361,S0373,2023-06-24,166051,174376,Cost of Living Adjustment,L002
H1362,S0388,2024-01-01,83016,95770,Annual Review,L002
H1363,S0051,2023-03-22,184829,202078,Cost of Living Adjustment,L001
H1364,S0241,2022-08-25,146916,173809,Promotion,L004
H1365,S0364,2025-04-02,116947,133972,Cost of Living Adjustment,L004
H1366,S0180,2024-05-11,43499,46429,Promotion,L004
H1367,S0362,2022-06-21,174702,198204,Promotion,L001
H1368,S0347,2021-12-19,161662,173727,Cost of Living Adjustment,L004
H1369,S0139,2020-12-14,46004,48501,Annual Review,L005
H1370,S0209,2024-01-30,147425,169915,Cost of Living Adjustment,L004
H1371,S0419,2025-01-21,43386,46127,Annual Review,L004
H1372,S0178,2021-08-07,89454,100539,Performance Bonus,L005
H1373,S0431,2022-08-30,120944,131560,Promotion,L004
H1374,S0417,2023-07-19,67106,79829,Performance Bonus,L003
H1375,S0257,2021-11-08,148628,162476,Performance Bonus,L005
H1376,S0289,2024-09-05,139169,149091,Cost of Living Adjustment,L002
H1377,S0484,2024-02-26,130874,144445,Cost of Living Adjustment,L002
H1378,S0318,2022-07-27,58108,61581,Annual Review,L005
H1379,S0012,2021-06-20,174786,184900,Annual Review,L001
H1380,S0193,2024-08-20,143086,163451,Promotion,L002
H1381,S0302,2024-11-05,116643,136701,Annual Review,L003
H1382,S0123,2023-04-06,170861,198753,Cost of Living Adjustment,L002
H1383,S0170,2021-01-05,144325,172952,Annual Review,L003
H1384,S0110,2024-03-15,45982,52435,Cost of Living Adjustment,L002
H1385,S0118,2022-10-17,100454,119308,Promotion,L001
H1386,S0191,2024-08-10,69342,74088,Performance Bonus,L004
H1387,S0168,2021-07-12,92730,104411,Promotion,L002
H1388,S0396,2022-09-23,82818,90591,Promotion,L004
H1389,S0217,2022-05-01,180401,214139,Promotion,L005
H1390,S0277,2024-03-04,65962,77962,Annual Review,L002
H1391,S0255,2021-06-04,181647,192334,Annual Review,L005
H1392,S0489,2024-01-10,39178,44034,Annual Review,L001
H1393,S0299,2024-03-10,56327,65073,Performance Bonus,L003
H1394,S0128,2023-03-24,107480,116255,Performance Bonus,L001
H1395,S0084,2023-07-19,94158,105423,Cost of Living Adjustment,L003
H1396,S0359,2023-02-27,64197,70093,Performance Bonus,L004
H1397,S0311,2023-02-01,101769,115470,Cost of Living Adjustment,L001
H1398,S0097,2021-07-19,130164,149817,Cost of Living Adjustment,L004
H1399,S0475,2022-09-23,157558,187823,Performance Bonus,L004
H1400,S0303,2021-12-28,117525,135055,Performance Bonus,L004
H1401,S0496,2023-04-02,94272,105576,Performance Bonus,L001
H1402,S0018,2020-10-07,172127,182879,Promotion,L005
H1403,S0332,2021-01-21,101382,117162,Cost of Living Adjustment,L004
H1404,S0429,2024-01-12,187138,218248,Performance Bonus,L002
H1405,S0216,2024-07-16,138453,164103,Performance Bonus,L004
H1406,S0341,2022-10-31,50146,57202,Promotion,L002
H1407,S0232,2021-07-24,54303,64585,Performance Bonus,L002
H1408,S0231,2020-07-09,123691,139220,Cost of Living Adjustment,L003
H1409,S0294,2021-01-08,44498,51982,Performance Bonus,L004
H1410,S0378,2022-09-21,111072,126808,Annual Review,L004
H1411,S0080,2022-08-02,36621,43165,Annual Review,L005
H1412,S0256,2022-07-29,97915,113086,Promotion,L002
H1413,S0040,2024-03-14,108899,115655,Performance Bonus,L003
H1414,S0389,2020-12-21,99557,107824,Promotion,L004
H1415,S0013,2021-11-28,116397,134819,Annual Review,L001
H1416,S0361,2024-02-13,179126,188572,Promotion,L002
H1417,S0349,2020-06-21,77136,82116,Cost of Living Adjustment,L001
H1418,S0377,2020-07-18,118232,124213,Cost of Living Adjustment,L003
H1419,S0418,2022-09-02,34439,38584,Annual Review,L005
H1420,S0226,2022-01-05,176755,204093,Cost of Living Adjustment,L003
H1421,S0010,2023-07-06,152577,180939,Annual Review,L002
H1422,S0118,2024-08-09,49492,52606,Annual Review,L004
H1423,S0101,2020-06-05,176800,199166,Performance Bonus,L002
H1424,S0465,2023-04-09,35407,38684,Performance Bonus,L004
H1425,S0278,2022-09-24,140506,153321,Cost of Living Adjustment,L001
H1426,S0355,2022-05-30,158044,186389,Performance Bonus,L003
H1427,S0323,2023-05-13,48258,56336,Annual Review,L004
H1428,S0110,2020-09-06,44840,53156,Cost of Living Adjustment,L003
H1429,S0231,2023-03-21,175152,189115,Cost of Living Adjustment,L004
H1430,S0065,2022-04-17,55413,62621,Annual Review,L003
H1431,S0051,2023-06-20,51035,57406,Promotion,L001
H1432,S0028,2021-02-01,55754,59082,Annual Review,L004
H1433,S0035,2022-01-11,178245,188309,Performance Bonus,L001
H1434,S0002,2022-03-06,75019,81495,Performance Bonus,L003
H1435,S0219,2023-09-28,75425,86675,Promotion,L004
H1436,S0319,2021-08-16,69287,81565,Performance Bonus,L002
H1437,S0084,2024-08-29,168837,197043,Annual Review,L002
H1438,S0042,2024-04-02,53594,60643,Cost of Living Adjustment,L001
H1439,S0290,2025-03-10,80310,85827,Cost of Living Adjustment,L003
H1440,S0292,2023-09-09,48258,50851,Annual Review,L002
H1441,S0032,2023-01-30,109892,118798,Annual Review,L005
H1442,S0055,2024-08-03,51828,61500,Cost of Living Adjustment,L003
H1443,S0401,2024-08-06,176706,209900,Annual Review,L002
H1444,S0030,2025-02-23,153184,164215,Performance Bonus,L001
H1445,S0460,2024-05-27,89438,102711,Cost of Living Adjustment,L004
H1446,S0343,2023-11-15,104896,113563,Promotion,L004
H1447,S0014,2025-01-29,149104,170965,Cost of Living Adjustment,L004
H1448,S0267,2024-05-17,172398,202945,Promotion,L002
H1449,S0130,2024-04-14,45753,52573,Cost of Living Adjustment,L001
H1450,S0251,2023-08-11,89426,94217,Performance Bonus,L003
H1451,S0114,2022-02-05,40121,43225,Performance Bonus,L002
H1452,S0491,2021-02-18,27636,30567,Promotion,L003
H1453,S0299,2024-11-25,78809,83549,Promotion,L005
H1454,S0476,2023-12-14,50022,57891,Promotion,L004
H1455,S0300,2023-07-20,114078,127441,Cost of Living Adjustment,L003
H1456,S0144,2025-01-11,123225,137792,Annual Review,L005
H1457,S0164,2023-04-14,178250,198233,Cost of Living Adjustment,L003
H1458,S0231,2023-12-05,155176,180149,Performance Bonus,L003
H1459,S0335,2022-11-26,85406,92959,Cost of Living Adjustment,L001
H1460,S0353,2021-12-24,144216,165955,Promotion,L002
H1461,S0479,2020-10-27,158725,170654,Cost of Living Adjustment,L002
H1462,S0398,2023-06-24,166970,180867,Cost of Living Adjustment,L004
H1463,S0288,2020-12-20,169922,191662,Performance Bonus,L001
H1464,S0303,2020-08-28,157191,183165,Cost of Living Adjustment,L003
H1465,S0139,2023-06-08,144028,157201,Annual Review,L004
H1466,S0224,2023-09-21,105210,115654,Cost of Living Adjustment,L001
H1467,S0114,2021-08-05,67370,71277,Promotion,L002
H1468,S0131,2023-02-23,152131,181087,Annual Review,L005
H1469,S0281,2021-10-05,131818,140510,Promotion,L001
H1470,S0267,2023-11-11,74363,81496,Cost of Living Adjustment,L004
H1471,S0367,2021-09-21,46693,55934,Performance Bonus,L002
H1472,S0485,2021-10-23,60571,71043,Performance Bonus,L004
H1473,S0238,2020-07-17,97435,103644,Promotion,L002
H1474,S0269,2021-05-27,158803,190102,Performance Bonus,L005
H1475,S0373,2021-04-05,164451,180782,Cost of Living Adjustment,L001
H1476,S0048,2022-01-15,183803,209351,Cost of Living Adjustment,L004
H1477,S0363,2022-01-12,95624,103792,Promotion,L005
H1478,S0306,2023-05-22,104899,115043,Promotion,L001
H1479,S0271,2021-02-20,82785,92192,Annual Review,L004
H1480,S0330,2024-11-05,167148,188098,Performance Bonus,L002
H1481,S0474,2020-07-10,156383,177320,Promotion,L002
H1482,S0299,2023-11-08,53368,56943,Cost of Living Adjustment,L005
H1483,S0468,2020-08-14,76436,87400,Performance Bonus,L001
H1484,S0120,2021-03-31,109447,125184,Annual Review,L002
H1485,S0476,2022-12-04,133838,160032,Cost of Living Adjustment,L001
H1486,S0131,2024-04-22,125558,140037,Performance Bonus,L003
H1487,S0030,2024-10-23,118615,139677,Performance Bonus,L001
H1488,S0468,2023-03-22,90328,107163,Annual Review,L001
H1489,S0381,2022-01-07,170839,197839,Performance Bonus,L003
H1490,S0119,2021-09-26,189825,205145,Promotion,L004
H1491,S0145,2021-01-12,114536,137037,Performance Bonus,L004
H1492,S0285,2022-06-20,60851,68342,Annual Review,L003
H1493,S0306,2020-05-10,88113,97519,Cost of Living Adjustment,L005
H1494,S0186,2024-11-10,36696,41339,Annual Review,L003
H1495,S0483,2022-09-24,170088,183122,Performance Bonus,L003
H1496,S0172,2022-11-16,183233,198577,Promotion,L004
H1497,S0066,2021-03-02,142269,155619,Promotion,L001
H1498,S0315,2022-05-07,94118,112853,Promotion,L002
H1499,S0221,2020-10-24,162886,171808,Promotion,L003
H1500,S0434,2022-04-13,106145,119021,Promotion,L001
H1501,S0303,2024-10-04,36009,40138,Promotion,L003
H1502,S0325,2021-07-01,36801,41247,Performance Bonus,L001
H1503,S0050,2025-01-28,112720,127132,Annual Review,L002
H1504,S0494,2025-04-21,73035,80180,Performance Bonus,L002
H1505,S0489,2025-02-23,179154,206456,Performance Bonus,L003
H1506,S0321,2023-09-11,126563,148393,Cost of Living Adjustment,L002
H1507,S0194,2020-12-30,159207,187137,Annual Review,L003
H1508,S0423,2021-01-16,91776,107517,Promotion,L004
H1509,S0160,2020-12-28,43698,48088,Performance Bonus,L004
H1510,S0355,2023-06-29,152149,167752,Annual Review,L003
H1511,S0004,2020-08-10,89048,94733,Annual Review,L004
H1512,S0125,2023-12-23,153433,165021,Cost of Living Adjustment,L002
H1513,S0455,2022-04-12,72843,78781,Performance Bonus,L004
H1514,S0089,2022-05-09,35109,37587,Annual Review,L005
H1515,S0457,2021-07-05,156437,187068,Cost of Living Adjustment,L004
H1516,S0214,2025-04-13,81756,95649,Cost of Living Adjustment,L005
H1517,S0208,2025-01-08,103987,109242,Promotion,L005
H1518,S0482,2023-12-09,109582,130749,Performance Bonus,L001
H1519,S0458,2023-11-19,42427,46115,Annual Review,L005
H1520,S0312,2024-04-01,142595,158590,Annual Review,L001
H1521,S0196,2023-04-11,125296,135142,Cost of Living Adjustment,L003
H1522,S0287,2024-12-31,108490,128952,Promotion,L002
H1523,S0362,2024-03-22,181621,213398,Cost of Living Adjustment,L003
H1524,S0454,2023-12-28,91814,109034,Promotion,L001
H1525,S0152,2024-03-08,39632,42141,Annual Review,L004
H1526,S0244,2022-11-06,114404,120738,Cost of Living Adjustment,L005
H1527,S0064,2025-01-04,154411,180332,Promotion,L003
H1528,S0316,2022-05-20,56778,67413,Promotion,L005
H1529,S0227,2024-12-25,171058,182297,Annual Review,L005
H1530,S0055,2024-06-24,154387,170531,Cost of Living Adjustment,L001
H1531,S0324,2021-06-21,182787,200329,Cost of Living Adjustment,L005
H1532,S0048,2023-11-07,126504,139263,Promotion,L004
H1533,S0265,2020-10-16,113534,124010,Cost of Living Adjustment,L002
H1534,S0095,2025-01-14,72052,75843,Annual Review,L001
H1535,S0316,2022-12-27,165569,195314,Promotion,L005
H1536,S0110,2022-03-08,104826,112993,Annual Review,L005
H1537,S0263,2022-06-28,33798,35825,Performance Bonus,L002
H1538,S0439,2022-01-29,91136,100204,Cost of Living Adjustment,L004
H1539,S0466,2023-09-04,162271,194080,Cost of Living Adjustment,L004
H1540,S0101,2021-01-28,111632,117657,Performance Bonus,L004
H1541,S0159,2021-04-13,123777,133150,Promotion,L003
H1542,S0224,2020-06-28,164919,187759,Promotion,L002
H1543,S0147,2023-11-10,182115,203828,Cost of Living Adjustment,L001
H1544,S0305,2021-06-07,181021,216977,Promotion,L004
H1545,S0166,2020-12-24,161096,178822,Annual Review,L003
H1546,S0483,2023-04-22,63088,69198,Promotion,L003
H1547,S0214,2020-12-31,186742,198208,Cost of Living Adjustment,L005
H1548,S0066,2022-08-17,176197,194893,Cost of Living Adjustment,L001
H1549,S0075,2020-11-21,133724,142003,Promotion,L003
H1550,S0368,2024-01-21,137517,148098,Cost of Living Adjustment,L002
H1551,S0042,2022-08-15,118625,124850,Annual Review,L001
H1552,S0098,2024-10-25,144534,173142,Cost of Living Adjustment,L001
H1553,S0045,2021-11-10,114003,128875,Promotion,L002
H1554,S0064,2024-02-15,139093,151721,Annual Review,L005
H1555,S0428,2021-01-29,134954,156216,Promotion,L004
H1556,S0466,2024-03-15,106176,119802,Promotion,L005
H1557,S0455,2021-10-17,123343,135219,Annual Review,L005
H1558,S0052,2022-10-17,105325,124265,Annual Review,L002
H1559,S0128,2023-12-16,92981,108319,Cost of Living Adjustment,L003
H1560,S0463,2025-03-01,110111,126456,Annual Review,L004
H1561,S0221,2025-04-09,133293,151577,Promotion,L003
H1562,S0055,2021-07-04,152222,174622,Cost of Living Adjustment,L003
H1563,S0128,2022-05-27,76065,81851,Performance Bonus,L003
H1564,S0071,2020-05-14,47880,50591,Performance Bonus,L004
H1565,S0421,2021-11-23,36412,38400,Performance Bonus,L003
H1566,S0086,2024-12-28,80977,86518,Promotion,L004
H1567,S0060,2022-03-20,122317,130170,Promotion,L002
H1568,S0027,2022-08-16,101635,117777,Performance Bonus,L004
H1569,S0252,2024-02-01,104894,118807,Promotion,L004
H1570,S0293,2022-02-23,112057,125899,Promotion,L004
H1571,S0172,2023-01-10,44817,52793,Cost of Living Adjustment,L003
H1572,S0207,2022-07-10,32551,34363,Cost of Living Adjustment,L005
H1573,S0394,2022-10-01,163201,184734,Promotion,L003
H1574,S0371,2021-04-22,105574,121702,Promotion,L003
H1575,S0308,2023-07-06,59575,66282,Annual Review,L005
H1576,S0289,2023-11-01,58455,66949,Annual Review,L003
H1577,S0411,2021-12-02,35540,40129,Cost of Living Adjustment,L003
H1578,S0286,2023-12-15,131689,145287,Annual Review,L003
H1579,S0167,2023-07-23,143133,164084,Promotion,L005
H1580,S0492,2022-12-14,167106,176768,Performance Bonus,L001
H1581,S0008,2020-12-11,168351,183760,Promotion,L001
H1582,S0454,2021-03-21,43853,50602,Cost of Living Adjustment,L004
H1583,S0296,2022-09-10,155061,163657,Annual Review,L001
H1584,S0218,2020-09-11,111206,131930,Promotion,L001
H1585,S0073,2020-07-18,139063,161838,Annual Review,L002
H1586,S0145,2023-11-28,186420,202824,Promotion,L001
H1587,S0267,2022-04-24,30984,33586,Annual Review,L002
H1588,S0181,2024-12-07,110321,129492,Annual Review,L001
H1589,S0499,2024-12-13,189938,212692,Cost of Living Adjustment,L004
H1590,S0374,2022-08-05,79060,85549,Performance Bonus,L002
H1591,S0002,2020-06-19,105827,116271,Annual Review,L002
H1592,S0190,2022-06-03,180259,196904,Annual Review,L004
H1593,S0243,2020-08-21,27815,32101,Annual Review,L003
H1594,S0093,2025-04-25,167568,192415,Annual Review,L002
H1595,S0187,2021-03-03,43416,49519,Performance Bonus,L005
H1596,S0486,2020-11-11,134458,151903,Promotion,L001
H1597,S0242,2022-01-23,126285,137164,Promotion,L004
H1598,S0477,2021-05-18,183225,203612,Performance Bonus,L003
H1599,S0479,2023-02-20,101969,118926,Annual Review,L005
H1600,S0067,2023-06-28,124550,140970,Promotion,L002
H1601,S0459,2023-12-07,28396,33781,Performance Bonus,L003
H1602,S0192,2021-08-21,58882,62893,Promotion,L001
H1603,S0194,2025-02-17,60028,69606,Annual Review,L005
H1604,S0467,2024-02-11,142480,158497,Performance Bonus,L005
H1605,S0040,2023-05-09,140925,150648,Promotion,L003
H1606,S0218,2024-07-29,168309,191741,Cost of Living Adjustment,L005
H1607,S0022,2020-10-27,40775,47894,Annual Review,L004
H1608,S0406,2022-04-29,132395,149467,Cost of Living Adjustment,L004
H1609,S0365,2022-06-18,53934,58192,Cost of Living Adjustment,L005
H1610,S0125,2024-09-22,158231,181561,Cost of Living Adjustment,L002
H1611,S0362,2023-03-17,50211,57734,Promotion,L001
H1612,S0066,2023-01-29,53186,60179,Promotion,L001
H1613,S0147,2021-12-08,150873,169626,Cost of Living Adjustment,L002
H1614,S0168,2024-03-24,130811,145851,Performance Bonus,L004
H1615,S0076,2021-04-21,135390,146069,Performance Bonus,L002
H1616,S0229,2021-06-17,53037,56459,Cost of Living Adjustment,L002
H1617,S0175,2022-09-09,26231,31144,Annual Review,L002
H1618,S0154,2020-05-22,31917,34977,Cost of Living Adjustment,L001
H1619,S0049,2024-12-21,93705,109583,Cost of Living Adjustment,L003
H1620,S0084,2023-06-20,58971,69043,Performance Bonus,L004
H1621,S0381,2022-10-21,90428,95543,Promotion,L001
H1622,S0085,2020-06-19,87449,104930,Cost of Living Adjustment,L001
H1623,S0264,2024-07-12,80218,91760,Cost of Living Adjustment,L005
H1624,S0366,2022-07-04,77862,89373,Performance Bonus,L003
H1625,S0040,2022-02-26,137750,149424,Cost of Living Adjustment,L004
H1626,S0070,2024-09-11,44877,50222,Promotion,L002
H1627,S0469,2020-10-07,109977,120894,Cost of Living Adjustment,L002
H1628,S0401,2024-06-10,147566,164707,Performance Bonus,L005
H1629,S0047,2021-02-15,60740,66371,Performance Bonus,L005
H1630,S0079,2020-10-20,62243,70987,Performance Bonus,L004
H1631,S0461,2022-05-02,135114,158822,Cost of Living Adjustment,L004
H1632,S0090,2022-06-16,110470,129582,Performance Bonus,L005
H1633,S0184,2023-08-06,142479,168534,Promotion,L005
H1634,S0091,2023-05-31,124758,132522,Annual Review,L003
H1635,S0044,2020-07-05,144812,160404,Performance Bonus,L005
H1636,S0041,2023-10-27,125587,136065,Annual Review,L001
H1637,S0404,2024-11-19,81707,88557,Annual Review,L001
H1638,S0454,2022-09-18,36283,39328,Cost of Living Adjustment,L003
H1639,S0393,2022-12-21,174098,198270,Promotion,L002
H1640,S0179,2021-07-26,116308,137475,Cost of Living Adjustment,L004
H1641,S0285,2021-04-30,33782,38537,Cost of Living Adjustment,L005
H1642,S0467,2020-07-31,175144,203320,Annual Review,L005
H1643,S0400,2021-10-15,145569,170800,Performance Bonus,L004
H1644,S0410,2023-04-19,55592,65121,Performance Bonus,L004
H1645,S0086,2020-10-12,187542,207815,Annual Review,L002
H1646,S0149,2023-11-30,159905,177184,Cost of Living Adjustment,L001
H1647,S0194,2021-10-19,47064,50188,Annual Review,L001
H1648,S0091,2023-01-06,29006,31533,Promotion,L002
H1649,S0040,2025-03-28,189783,202279,Promotion,L005
H1650,S0310,2021-06-26,64607,72514,Cost of Living Adjustment,L001
H1651,S0481,2022-10-13,181190,214588,Annual Review,L001
H1652,S0019,2023-10-22,108761,125396,Performance Bonus,L004
H1653,S0059,2024-07-03,69907,74730,Cost of Living Adjustment,L004
H1654,S0495,2024-11-11,177631,201645,Cost of Living Adjustment,L001
H1655,S0482,2022-10-15,166966,180363,Promotion,L004
H1656,S0482,2021-08-26,137992,149639,Annual Review,L002
H1657,S0115,2022-05-09,174115,205565,Cost of Living Adjustment,L003
H1658,S0160,2024-11-24,35565,41895,Performance Bonus,L001
H1659,S0258,2020-06-07,100256,113028,Annual Review,L001
H1660,S0134,2025-04-13,137791,149571,Promotion,L002
H1661,S0106,2022-12-12,154847,162663,Performance Bonus,L001
H1662,S0466,2022-09-18,31221,35105,Cost of Living Adjustment,L001
H1663,S0461,2021-09-11,106852,119410,Cost of Living Adjustment,L005
H1664,S0001,2020-06-04,92823,106894,Promotion,L001
H1665,S0446,2020-12-25,189524,203914,Performance Bonus,L001
H1666,S0217,2021-06-16,94216,105509,Annual Review,L002
H1667,S0193,2021-11-20,159688,188908,Performance Bonus,L005
H1668,S0022,2022-01-15,176715,206487,Annual Review,L001
H1669,S0275,2020-11-04,52225,61603,Cost of Living Adjustment,L004
H1670,S0014,2023-12-26,76169,80797,Annual Review,L003
H1671,S0029,2024-07-12,49750,58119,Annual Review,L004
H1672,S0465,2022-09-28,165490,176073,Annual Review,L002
H1673,S0149,2022-10-19,74465,79140,Promotion,L004
H1674,S0100,2021-11-02,120883,128681,Cost of Living Adjustment,L001
H1675,S0391,2024-03-15,72172,85101,Annual Review,L004
H1676,S0416,2021-08-03,182071,218229,Cost of Living Adjustment,L005
H1677,S0467,2022-08-18,144371,157003,Cost of Living Adjustment,L005
H1678,S0144,2023-12-16,131619,149098,Annual Review,L004
H1679,S0354,2021-09-04,70051,74166,Cost of Living Adjustment,L001
H1680,S0324,2020-05-12,123050,141272,Performance Bonus,L001
H1681,S0361,2020-07-21,55552,65953,Performance Bonus,L004
H1682,S0329,2020-07-11,56774,65865,Promotion,L003
H1683,S0447,2023-02-28,147590,157150,Promotion,L003
H1684,S0289,2025-04-24,50911,59872,Promotion,L001
H1685,S0434,2023-10-20,102323,109045,Annual Review,L001
H1686,S0105,2025-01-16,114378,122583,Annual Review,L004
H1687,S0123,2023-03-18,100045,115158,Annual Review,L002
H1688,S0193,2023-04-08,67585,76829,Promotion,L003
H1689,S0241,2023-07-28,166648,178059,Cost of Living Adjustment,L004
H1690,S0040,2023-06-03,37344,42954,Performance Bonus,L004
H1691,S0004,2022-12-16,41441,49198,Annual Review,L005
H1692,S0182,2022-07-22,170509,194927,Cost of Living Adjustment,L002
H1693,S0008,2020-10-07,38079,44517,Promotion,L004
H1694,S0424,2023-01-06,96898,109759,Annual Review,L005
H1695,S0325,2021-07-29,122434,141251,Promotion,L003
H1696,S0494,2020-08-29,37459,43828,Cost of Living Adjustment,L003
H1697,S0215,2020-12-17,55185,62514,Annual Review,L005
H1698,S0234,2024-05-02,118893,135114,Annual Review,L004
H1699,S0034,2023-09-19,187919,215895,Performance Bonus,L001
H1700,S0329,2023-02-08,27177,30805,Promotion,L004
H1701,S0292,2020-08-07,41731,49546,Cost of Living Adjustment,L003
H1702,S0247,2023-10-06,62913,69696,Promotion,L004
H1703,S0367,2022-05-03,94594,112981,Performance Bonus,L003
H1704,S0061,2021-12-07,172300,183298,Annual Review,L002
H1705,S0274,2020-11-15,76997,90332,Performance Bonus,L001
H1706,S0184,2022-12-07,131563,138544,Cost of Living Adjustment,L005
H1707,S0189,2022-01-12,95625,104055,Cost of Living Adjustment,L005
H1708,S0036,2024-01-23,71009,76421,Promotion,L001
H1709,S0473,2023-05-06,159724,181538,Cost of Living Adjustment,L003
H1710,S0120,2025-01-26,103307,111451,Performance Bonus,L005
H1711,S0042,2022-10-31,135263,157283,Promotion,L005
H1712,S0140,2022-11-07,59374,65099,Cost of Living Adjustment,L004
H1713,S0403,2024-10-09,94970,111273,Cost of Living Adjustment,L003
H1714,S0175,2024-05-06,133197,153429,Annual Review,L003
H1715,S0393,2024-12-19,160579,175175,Performance Bonus,L003
H1716,S0379,2021-03-14,131929,146664,Annual Review,L004
H1717,S0413,2025-01-14,123186,132635,Cost of Living Adjustment,L004
H1718,S0251,2021-02-09,121506,137401,Annual Review,L004
H1719,S0376,2023-02-21,33161,38272,Annual Review,L005
H1720,S0140,2024-07-02,132777,140358,Performance Bonus,L005
H1721,S0050,2022-07-06,33474,39989,Performance Bonus,L001
H1722,S0456,2025-01-17,177074,200655,Annual Review,L003
H1723,S0220,2024-05-14,124853,149267,Promotion,L002
H1724,S0289,2021-06-17,57854,68435,Cost of Living Adjustment,L003
H1725,S0271,2024-12-23,87268,102599,Cost of Living Adjustment,L004
H1726,S0479,2021-03-15,55172,60987,Cost of Living Adjustment,L001
H1727,S0024,2020-04-30,66132,73094,Annual Review,L005
H1728,S0225,2025-01-23,32309,34619,Annual Review,L001
H1729,S0297,2021-09-07,75367,84403,Performance Bonus,L003
H1730,S0037,2023-03-06,166732,190719,Annual Review,L005
H1731,S0339,2020-08-31,35325,41348,Performance Bonus,L004
H1732,S0445,2022-09-27,164277,191149,Cost of Living Adjustment,L002
H1733,S0292,2023-06-19,64979,68286,Promotion,L005
H1734,S0181,2024-01-29,166515,178465,Promotion,L001
H1735,S0447,2022-09-12,103364,119972,Annual Review,L003
H1736,S0423,2021-11-14,28427,31249,Annual Review,L003
H1737,S0081,2024-03-04,117508,138786,Promotion,L005
H1738,S0228,2021-08-15,148288,169259,Annual Review,L001
H1739,S0012,2024-10-19,152407,177891,Annual Review,L001
H1740,S0297,2023-07-06,90651,99610,Annual Review,L003
H1741,S0437,2023-05-07,79435,91851,Performance Bonus,L001
H1742,S0126,2022-09-10,152300,180083,Performance Bonus,L001
H1743,S0381,2021-06-21,132220,155569,Cost of Living Adjustment,L003
H1744,S0169,2020-07-22,153163,171610,Performance Bonus,L002
H1745,S0116,2024-06-30,43139,50782,Annual Review,L001
H1746,S0446,2020-09-20,152365,179052,Promotion,L003
H1747,S0450,2023-11-23,47212,53461,Annual Review,L005
H1748,S0369,2024-04-12,145637,172969,Annual Review,L002
H1749,S0111,2023-03-23,143137,152000,Promotion,L001
H1750,S0195,2021-08-29,134511,148491,Annual Review,L005
H1751,S0164,2021-08-17,84819,98726,Promotion,L004
H1752,S0415,2023-04-19,143949,154445,Annual Review,L001
H1753,S0146,2024-08-06,139291,151611,Annual Review,L002
H1754,S0215,2020-12-17,114345,130634,Promotion,L002
H1755,S0396,2021-06-11,154260,167650,Performance Bonus,L002
H1756,S0454,2024-12-13,106666,123536,Performance Bonus,L001
