Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT37231,S0045,2025-03-15,Absent,Afternoon,L002
AT37232,S0408,2024-08-28,Absent,Morning,L003
AT37233,S0027,2025-03-27,Present,Afternoon,L004
AT37234,S0458,2024-05-02,Absent,Afternoon,L001
AT37235,S0398,2025-04-28,Present,Night,L003
AT37236,S0299,2024-11-30,Leave,Morning,L004
AT37237,S0258,2024-08-28,Absent,Afternoon,L002
AT37238,S0329,2024-10-07,Sick,Afternoon,L003
AT37239,S0135,2025-01-04,Sick,Afternoon,L002
AT37240,S0389,2024-05-09,Absent,Morning,L004
AT37241,S0151,2024-05-10,Absent,Morning,L004
AT37242,S0108,2024-10-18,Sick,Afternoon,L004
AT37243,S0067,2024-07-21,Present,Night,L001
AT37244,S0081,2024-10-14,Absent,Night,L003
AT37245,S0290,2024-09-10,Absent,Morning,L003
AT37246,S0204,2024-06-12,Present,Morning,L005
AT37247,S0151,2024-11-11,Absent,Night,L004
AT37248,S0431,2024-12-31,Sick,Afternoon,L003
AT37249,S0266,2024-06-29,Present,Afternoon,L005
AT37250,S0416,2025-02-09,Sick,Afternoon,L003
AT37251,S0207,2025-03-26,Present,Afternoon,L001
AT37252,S0075,2024-08-01,Absent,Night,L005
AT37253,S0259,2024-12-04,Present,Afternoon,L002
AT37254,S0283,2024-06-17,Absent,Morning,L003
AT37255,S0069,2024-12-03,Sick,Morning,L001
AT37256,S0411,2025-04-22,Leave,Afternoon,L005
AT37257,S0422,2025-02-12,Sick,Afternoon,L001
AT37258,S0455,2024-06-17,Present,Morning,L002
AT37259,S0096,2024-08-09,Absent,Afternoon,L004
AT37260,S0281,2024-08-01,Sick,Morning,L002
AT37261,S0401,2024-10-09,Leave,Morning,L004
AT37262,S0162,2024-11-05,Sick,Night,L004
AT37263,S0334,2024-09-29,Leave,Morning,L004
AT37264,S0277,2024-04-30,Present,Morning,L002
AT37265,S0481,2024-07-13,Sick,Night,L003
AT37266,S0489,2024-07-05,Sick,Morning,L005
AT37267,S0051,2025-01-07,Leave,Morning,L002
AT37268,S0202,2025-03-12,Sick,Afternoon,L001
AT37269,S0440,2025-02-13,Leave,Morning,L002
AT37270,S0492,2025-01-23,Present,Night,L003
AT37271,S0093,2024-09-16,Present,Morning,L001
AT37272,S0207,2025-03-31,Sick,Night,L001
AT37273,S0028,2024-11-04,Absent,Afternoon,L004
AT37274,S0076,2024-07-07,Present,Afternoon,L001
AT37275,S0485,2025-01-09,Present,Morning,L004
AT37276,S0205,2024-09-02,Leave,Night,L002
AT37277,S0474,2025-02-18,Present,Afternoon,L005
AT37278,S0037,2024-10-15,Present,Afternoon,L002
AT37279,S0329,2024-09-06,Present,Night,L001
AT37280,S0164,2025-01-02,Present,Morning,L001
AT37281,S0094,2024-07-24,Absent,Morning,L001
AT37282,S0409,2024-12-01,Absent,Night,L004
AT37283,S0228,2024-09-06,Leave,Morning,L005
AT37284,S0461,2024-08-27,Leave,Night,L004
AT37285,S0097,2024-07-02,Leave,Night,L003
AT37286,S0141,2024-10-05,Sick,Night,L003
AT37287,S0124,2024-09-17,Sick,Afternoon,L004
AT37288,S0442,2024-12-29,Sick,Morning,L003
AT37289,S0112,2024-05-31,Present,Night,L003
AT37290,S0306,2024-09-10,Sick,Night,L004
AT37291,S0033,2025-01-03,Absent,Afternoon,L001
AT37292,S0500,2024-12-23,Sick,Night,L001
AT37293,S0248,2024-07-14,Leave,Night,L001
AT37294,S0295,2025-01-21,Absent,Night,L005
AT37295,S0360,2024-11-03,Present,Afternoon,L004
AT37296,S0028,2024-09-19,Sick,Night,L003
AT37297,S0103,2025-02-20,Present,Afternoon,L001
AT37298,S0350,2024-12-21,Absent,Night,L004
AT37299,S0462,2024-10-11,Present,Morning,L003
AT37300,S0222,2024-10-07,Absent,Afternoon,L004
AT37301,S0114,2024-07-22,Sick,Afternoon,L003
AT37302,S0302,2024-10-05,Present,Morning,L001
AT37303,S0316,2024-08-11,Leave,Afternoon,L003
AT37304,S0452,2024-09-05,Absent,Morning,L001
AT37305,S0388,2024-08-25,Present,Morning,L004
AT37306,S0424,2024-08-12,Sick,Morning,L004
AT37307,S0224,2024-05-07,Sick,Afternoon,L003
AT37308,S0445,2025-04-07,Absent,Morning,L002
AT37309,S0340,2024-06-14,Sick,Night,L005
AT37310,S0139,2024-11-29,Sick,Afternoon,L004
AT37311,S0487,2024-08-30,Absent,Night,L004
AT37312,S0041,2024-05-07,Present,Morning,L002
AT37313,S0225,2024-10-12,Present,Morning,L001
AT37314,S0290,2024-09-18,Sick,Morning,L001
AT37315,S0042,2024-06-13,Absent,Night,L002
AT37316,S0300,2025-03-07,Present,Night,L002
AT37317,S0001,2024-12-03,Leave,Night,L005
AT37318,S0053,2024-09-10,Present,Night,L003
AT37319,S0403,2024-07-08,Leave,Morning,L005
AT37320,S0262,2025-01-24,Sick,Afternoon,L003
AT37321,S0035,2025-02-15,Absent,Night,L003
AT37322,S0472,2025-03-17,Present,Night,L003
AT37323,S0274,2024-11-03,Present,Morning,L002
AT37324,S0100,2025-02-17,Present,Afternoon,L002
AT37325,S0116,2024-09-28,Present,Afternoon,L002
AT37326,S0021,2024-05-08,Absent,Morning,L003
AT37327,S0030,2024-09-08,Leave,Morning,L002
AT37328,S0029,2024-07-15,Present,Afternoon,L003
AT37329,S0043,2024-12-11,Absent,Afternoon,L002
AT37330,S0215,2024-10-11,Present,Night,L004
AT37331,S0036,2024-06-27,Absent,Afternoon,L002
AT37332,S0408,2024-08-26,Absent,Night,L002
AT37333,S0398,2025-01-03,Leave,Morning,L004
AT37334,S0142,2024-12-02,Absent,Afternoon,L004
AT37335,S0257,2024-07-09,Sick,Morning,L001
AT37336,S0307,2025-02-18,Leave,Night,L001
AT37337,S0272,2024-06-30,Leave,Afternoon,L001
AT37338,S0419,2025-03-07,Leave,Afternoon,L003
AT37339,S0100,2024-06-26,Present,Afternoon,L002
AT37340,S0372,2024-06-30,Absent,Night,L005
AT37341,S0316,2025-04-13,Sick,Afternoon,L001
AT37342,S0217,2024-07-11,Absent,Night,L004
AT37343,S0410,2024-06-15,Leave,Morning,L002
AT37344,S0493,2024-12-10,Present,Morning,L004
AT37345,S0442,2025-01-14,Sick,Morning,L003
AT37346,S0366,2025-01-04,Present,Night,L004
AT37347,S0267,2024-08-12,Absent,Afternoon,L004
AT37348,S0410,2024-08-19,Present,Night,L001
AT37349,S0470,2025-03-18,Absent,Morning,L003
AT37350,S0361,2025-04-17,Sick,Morning,L003
AT37351,S0283,2024-05-21,Leave,Afternoon,L003
AT37352,S0046,2025-01-09,Absent,Night,L001
AT37353,S0481,2024-07-23,Leave,Afternoon,L002
AT37354,S0227,2025-02-10,Leave,Morning,L002
AT37355,S0201,2024-07-05,Sick,Afternoon,L003
AT37356,S0457,2024-11-03,Sick,Afternoon,L005
AT37357,S0201,2024-07-20,Absent,Morning,L001
AT37358,S0338,2024-11-22,Leave,Morning,L004
AT37359,S0316,2024-08-07,Present,Morning,L001
AT37360,S0229,2025-02-25,Leave,Afternoon,L004
AT37361,S0314,2024-08-03,Leave,Afternoon,L004
AT37362,S0090,2024-06-17,Absent,Afternoon,L005
AT37363,S0285,2024-10-30,Leave,Night,L004
AT37364,S0312,2024-10-27,Leave,Night,L001
AT37365,S0143,2024-06-26,Present,Night,L003
AT37366,S0098,2024-09-09,Sick,Morning,L002
AT37367,S0295,2025-02-13,Present,Night,L002
AT37368,S0244,2024-07-06,Present,Night,L003
AT37369,S0119,2025-02-24,Present,Morning,L002
AT37370,S0060,2024-09-29,Present,Night,L002
AT37371,S0498,2024-05-26,Leave,Morning,L003
AT37372,S0403,2024-08-15,Sick,Afternoon,L005
AT37373,S0067,2024-05-02,Absent,Night,L005
AT37374,S0044,2025-02-24,Absent,Morning,L003
AT37375,S0264,2025-01-08,Present,Night,L005
AT37376,S0141,2024-11-30,Sick,Night,L005
AT37377,S0149,2025-04-18,Present,Morning,L001
AT37378,S0422,2025-01-14,Sick,Morning,L005
AT37379,S0033,2024-10-25,Present,Night,L003
AT37380,S0465,2024-11-25,Leave,Afternoon,L003
AT37381,S0376,2024-04-28,Sick,Morning,L001
AT37382,S0208,2024-09-20,Present,Morning,L001
AT37383,S0340,2024-10-04,Absent,Afternoon,L001
AT37384,S0185,2024-10-24,Sick,Morning,L004
AT37385,S0055,2024-12-09,Sick,Afternoon,L004
AT37386,S0339,2025-04-12,Absent,Afternoon,L003
AT37387,S0188,2024-06-01,Absent,Night,L002
AT37388,S0367,2024-10-09,Leave,Night,L004
AT37389,S0408,2024-12-07,Leave,Morning,L002
AT37390,S0410,2024-07-01,Present,Morning,L001
AT37391,S0317,2024-11-30,Absent,Afternoon,L002
AT37392,S0411,2025-03-06,Sick,Night,L004
AT37393,S0208,2024-05-05,Leave,Afternoon,L005
AT37394,S0130,2024-06-23,Present,Afternoon,L004
AT37395,S0477,2024-09-15,Absent,Afternoon,L001
AT37396,S0168,2024-05-31,Absent,Afternoon,L002
AT37397,S0470,2024-09-26,Leave,Night,L001
AT37398,S0394,2024-05-10,Absent,Morning,L001
AT37399,S0129,2024-08-07,Absent,Morning,L004
AT37400,S0454,2024-08-30,Absent,Afternoon,L002
AT37401,S0464,2024-12-19,Present,Morning,L002
AT37402,S0135,2024-11-22,Absent,Morning,L001
AT37403,S0386,2025-02-18,Sick,Night,L003
AT37404,S0246,2024-06-16,Sick,Morning,L001
AT37405,S0331,2025-02-26,Present,Night,L005
AT37406,S0212,2024-08-18,Leave,Afternoon,L005
AT37407,S0150,2025-04-12,Present,Morning,L003
AT37408,S0290,2024-07-13,Leave,Night,L005
AT37409,S0438,2025-01-20,Absent,Afternoon,L004
AT37410,S0206,2024-06-23,Sick,Morning,L001
AT37411,S0011,2024-10-19,Sick,Night,L004
AT37412,S0470,2024-09-17,Present,Night,L004
AT37413,S0101,2024-10-22,Sick,Afternoon,L001
AT37414,S0461,2024-08-31,Present,Morning,L001
AT37415,S0117,2024-12-13,Leave,Night,L002
AT37416,S0068,2025-03-14,Absent,Morning,L004
AT37417,S0160,2024-05-27,Present,Morning,L002
AT37418,S0338,2024-08-18,Sick,Morning,L003
AT37419,S0321,2024-11-12,Leave,Morning,L003
AT37420,S0185,2025-02-11,Absent,Afternoon,L003
AT37421,S0255,2024-08-06,Present,Night,L001
AT37422,S0182,2024-04-28,Present,Night,L005
AT37423,S0056,2024-12-25,Present,Morning,L001
AT37424,S0097,2025-02-21,Absent,Night,L004
AT37425,S0052,2025-01-02,Absent,Night,L002
AT37426,S0064,2024-06-04,Absent,Afternoon,L001
AT37427,S0273,2024-10-19,Leave,Night,L005
AT37428,S0301,2025-01-06,Sick,Afternoon,L002
AT37429,S0344,2025-02-03,Sick,Morning,L001
AT37430,S0043,2024-09-04,Sick,Night,L005
AT37431,S0386,2024-10-26,Leave,Morning,L003
AT37432,S0359,2024-10-12,Sick,Night,L003
AT37433,S0480,2024-10-27,Present,Night,L002
AT37434,S0424,2024-07-20,Absent,Morning,L005
AT37435,S0067,2025-03-21,Leave,Afternoon,L003
AT37436,S0066,2024-10-30,Sick,Afternoon,L005
AT37437,S0022,2024-12-17,Absent,Night,L003
AT37438,S0254,2025-01-27,Leave,Afternoon,L002
AT37439,S0263,2025-01-26,Leave,Afternoon,L005
AT37440,S0487,2024-09-14,Sick,Afternoon,L002
AT37441,S0443,2024-05-10,Present,Afternoon,L005
AT37442,S0439,2024-06-25,Present,Morning,L004
AT37443,S0326,2024-11-18,Leave,Afternoon,L001
AT37444,S0198,2025-04-11,Absent,Night,L001
AT37445,S0439,2025-01-24,Present,Night,L002
AT37446,S0081,2025-04-24,Leave,Afternoon,L002
AT37447,S0188,2025-03-26,Absent,Afternoon,L005
AT37448,S0178,2025-02-14,Absent,Morning,L004
AT37449,S0073,2025-04-21,Sick,Night,L002
AT37450,S0288,2025-03-28,Sick,Morning,L005
AT37451,S0420,2024-09-06,Sick,Morning,L001
AT37452,S0255,2025-01-10,Leave,Night,L002
AT37453,S0332,2024-04-29,Leave,Morning,L002
AT37454,S0316,2025-01-08,Absent,Morning,L002
AT37455,S0243,2024-11-30,Sick,Night,L003
AT37456,S0135,2024-07-02,Sick,Night,L001
AT37457,S0068,2024-11-02,Absent,Afternoon,L003
AT37458,S0329,2025-04-14,Absent,Afternoon,L005
AT37459,S0333,2024-09-06,Absent,Afternoon,L005
AT37460,S0414,2024-09-28,Absent,Night,L002
AT37461,S0432,2024-12-06,Leave,Afternoon,L002
AT37462,S0171,2024-11-20,Absent,Morning,L004
AT37463,S0092,2024-07-14,Leave,Night,L001
AT37464,S0313,2024-07-26,Present,Afternoon,L005
AT37465,S0062,2024-09-28,Leave,Night,L003
AT37466,S0196,2025-01-25,Present,Morning,L001
AT37467,S0464,2025-01-20,Leave,Night,L003
AT37468,S0344,2024-11-23,Sick,Morning,L004
AT37469,S0023,2024-07-05,Sick,Night,L003
AT37470,S0462,2025-04-04,Present,Afternoon,L002
AT37471,S0184,2025-02-28,Sick,Night,L002
AT37472,S0004,2025-02-14,Leave,Morning,L001
AT37473,S0423,2025-01-10,Present,Morning,L003
AT37474,S0211,2024-10-29,Sick,Morning,L003
AT37475,S0234,2024-05-21,Present,Afternoon,L002
AT37476,S0453,2025-03-02,Sick,Night,L003
AT37477,S0491,2024-11-26,Absent,Morning,L004
AT37478,S0304,2024-11-23,Absent,Night,L003
AT37479,S0327,2025-02-06,Leave,Night,L004
AT37480,S0498,2024-06-25,Sick,Morning,L003
AT37481,S0165,2024-07-31,Present,Night,L003
AT37482,S0302,2024-12-15,Absent,Night,L002
AT37483,S0413,2024-09-07,Sick,Night,L001
AT37484,S0245,2025-02-27,Leave,Night,L001
AT37485,S0432,2024-08-09,Absent,Night,L003
AT37486,S0447,2024-10-12,Sick,Afternoon,L004
AT37487,S0424,2024-10-12,Sick,Afternoon,L001
AT37488,S0286,2024-11-06,Present,Morning,L003
AT37489,S0002,2024-06-27,Present,Afternoon,L005
AT37490,S0061,2025-04-05,Absent,Night,L004
AT37491,S0331,2025-03-08,Absent,Night,L002
AT37492,S0467,2025-02-05,Sick,Night,L002
AT37493,S0382,2025-02-05,Absent,Night,L003
AT37494,S0015,2024-10-28,Absent,Night,L003
AT37495,S0259,2024-08-13,Sick,Afternoon,L005
AT37496,S0407,2024-08-24,Absent,Morning,L001
AT37497,S0401,2024-06-06,Absent,Night,L002
AT37498,S0173,2024-10-27,Present,Afternoon,L003
AT37499,S0383,2024-07-21,Present,Morning,L003
AT37500,S0020,2024-10-20,Present,Night,L001
AT37501,S0308,2025-03-31,Sick,Night,L003
AT37502,S0274,2024-05-17,Leave,Afternoon,L002
AT37503,S0311,2025-02-10,Leave,Night,L003
AT37504,S0417,2024-08-06,Present,Afternoon,L004
AT37505,S0203,2024-12-27,Absent,Afternoon,L004
AT37506,S0270,2025-03-08,Sick,Night,L003
AT37507,S0426,2024-06-27,Leave,Night,L004
AT37508,S0005,2024-10-24,Present,Morning,L002
AT37509,S0144,2025-04-02,Present,Morning,L003
AT37510,S0089,2024-05-24,Sick,Afternoon,L004
AT37511,S0175,2024-07-22,Leave,Night,L001
AT37512,S0094,2024-10-13,Present,Afternoon,L005
AT37513,S0212,2024-09-03,Present,Morning,L005
AT37514,S0126,2024-09-09,Present,Morning,L003
AT37515,S0195,2024-11-07,Leave,Morning,L005
AT37516,S0428,2025-02-10,Leave,Morning,L002
AT37517,S0343,2024-08-07,Absent,Morning,L002
AT37518,S0017,2024-12-08,Sick,Night,L001
AT37519,S0202,2025-02-08,Absent,Night,L002
AT37520,S0155,2024-10-26,Present,Morning,L004
AT37521,S0414,2024-09-02,Sick,Night,L004
AT37522,S0087,2024-05-25,Present,Afternoon,L003
AT37523,S0410,2024-11-21,Present,Afternoon,L001
AT37524,S0049,2024-12-02,Absent,Morning,L004
AT37525,S0099,2025-04-08,Absent,Night,L005
AT37526,S0292,2024-08-31,Absent,Night,L005
AT37527,S0357,2024-11-22,Present,Morning,L005
AT37528,S0061,2024-09-03,Present,Afternoon,L003
AT37529,S0378,2024-11-10,Absent,Afternoon,L004
AT37530,S0408,2024-06-18,Sick,Morning,L001
AT37531,S0110,2024-12-11,Present,Morning,L005
AT37532,S0294,2024-10-05,Present,Night,L003
AT37533,S0043,2024-10-21,Leave,Afternoon,L005
AT37534,S0213,2024-11-05,Present,Night,L003
AT37535,S0470,2024-11-25,Sick,Morning,L001
AT37536,S0315,2024-11-21,Present,Night,L005
AT37537,S0223,2024-08-28,Absent,Morning,L001
AT37538,S0336,2024-09-28,Leave,Night,L001
AT37539,S0078,2024-08-21,Leave,Night,L003
AT37540,S0415,2024-05-02,Sick,Morning,L002
AT37541,S0105,2024-09-22,Absent,Afternoon,L004
AT37542,S0009,2024-05-10,Absent,Afternoon,L004
AT37543,S0384,2024-12-23,Leave,Afternoon,L004
AT37544,S0052,2024-10-19,Present,Night,L002
AT37545,S0023,2025-03-07,Present,Morning,L002
AT37546,S0354,2024-08-02,Present,Afternoon,L002
AT37547,S0293,2024-12-10,Absent,Morning,L003
AT37548,S0077,2024-11-16,Leave,Night,L003
AT37549,S0185,2025-02-07,Leave,Morning,L001
AT37550,S0186,2024-12-10,Leave,Afternoon,L004
AT37551,S0143,2024-08-28,Leave,Afternoon,L003
AT37552,S0263,2024-06-18,Sick,Afternoon,L004
AT37553,S0098,2025-01-16,Sick,Morning,L001
AT37554,S0051,2024-10-20,Present,Morning,L002
AT37555,S0094,2024-06-18,Present,Morning,L005
AT37556,S0241,2025-04-28,Leave,Afternoon,L004
AT37557,S0130,2024-10-28,Sick,Night,L005
AT37558,S0435,2025-04-06,Sick,Night,L004
AT37559,S0181,2024-09-20,Present,Afternoon,L003
AT37560,S0071,2024-06-25,Sick,Afternoon,L002
AT37561,S0427,2024-07-05,Absent,Morning,L004
AT37562,S0297,2024-08-10,Present,Night,L003
AT37563,S0415,2024-06-08,Leave,Afternoon,L004
AT37564,S0074,2025-03-16,Sick,Morning,L004
AT37565,S0395,2025-02-27,Sick,Night,L004
AT37566,S0341,2024-05-15,Present,Afternoon,L005
AT37567,S0166,2025-01-19,Leave,Afternoon,L001
AT37568,S0213,2024-08-22,Sick,Morning,L004
AT37569,S0038,2025-02-22,Sick,Morning,L002
AT37570,S0265,2024-05-17,Present,Afternoon,L001
AT37571,S0472,2024-09-03,Present,Morning,L003
AT37572,S0482,2024-12-23,Present,Night,L005
AT37573,S0255,2025-02-17,Leave,Night,L001
AT37574,S0135,2024-12-10,Sick,Night,L001
AT37575,S0416,2025-03-03,Present,Afternoon,L001
AT37576,S0359,2024-06-04,Leave,Night,L002
AT37577,S0404,2024-10-11,Leave,Night,L005
AT37578,S0267,2024-07-01,Sick,Night,L004
AT37579,S0115,2024-12-24,Present,Morning,L001
AT37580,S0143,2024-05-09,Sick,Morning,L003
AT37581,S0360,2024-07-19,Sick,Afternoon,L003
AT37582,S0350,2024-11-08,Leave,Morning,L003
AT37583,S0352,2024-12-13,Sick,Morning,L005
AT37584,S0099,2025-01-13,Absent,Morning,L005
AT37585,S0321,2024-05-11,Absent,Afternoon,L002
AT37586,S0067,2024-05-18,Sick,Afternoon,L004
AT37587,S0001,2024-12-14,Absent,Night,L003
AT37588,S0269,2024-06-23,Present,Night,L002
AT37589,S0171,2024-12-25,Sick,Afternoon,L001
AT37590,S0377,2024-08-20,Absent,Morning,L004
AT37591,S0467,2024-09-18,Sick,Morning,L005
AT37592,S0441,2025-03-11,Absent,Afternoon,L001
AT37593,S0116,2024-09-11,Leave,Morning,L001
AT37594,S0404,2025-01-31,Absent,Morning,L004
AT37595,S0432,2024-04-29,Absent,Afternoon,L002
AT37596,S0299,2024-08-27,Present,Night,L004
AT37597,S0451,2025-01-29,Absent,Afternoon,L001
AT37598,S0336,2025-01-07,Sick,Night,L002
AT37599,S0413,2024-08-06,Leave,Morning,L005
AT37600,S0145,2024-07-28,Sick,Morning,L002
AT37601,S0103,2024-10-15,Present,Morning,L002
AT37602,S0218,2024-10-15,Present,Night,L001
AT37603,S0428,2024-08-18,Present,Night,L004
AT37604,S0147,2025-01-13,Leave,Night,L002
AT37605,S0068,2024-05-29,Absent,Morning,L002
AT37606,S0162,2025-01-19,Present,Night,L002
AT37607,S0128,2024-12-04,Present,Afternoon,L004
AT37608,S0103,2024-09-23,Sick,Night,L004
AT37609,S0422,2024-07-28,Sick,Morning,L003
AT37610,S0334,2025-04-02,Leave,Morning,L004
AT37611,S0488,2025-03-03,Sick,Morning,L004
AT37612,S0453,2025-02-28,Leave,Night,L003
AT37613,S0401,2024-11-24,Sick,Morning,L002
AT37614,S0423,2024-10-22,Sick,Morning,L002
AT37615,S0246,2025-04-26,Leave,Night,L003
AT37616,S0024,2024-07-24,Sick,Night,L003
AT37617,S0384,2024-09-17,Present,Morning,L002
AT37618,S0043,2024-07-31,Absent,Night,L002
AT37619,S0314,2024-04-28,Present,Night,L002
AT37620,S0358,2025-01-04,Leave,Afternoon,L002
AT37621,S0026,2024-09-22,Sick,Night,L004
AT37622,S0094,2024-08-30,Leave,Afternoon,L001
AT37623,S0283,2024-09-28,Leave,Night,L003
AT37624,S0413,2025-01-01,Leave,Night,L001
AT37625,S0058,2024-05-01,Absent,Night,L001
AT37626,S0099,2024-12-17,Leave,Morning,L002
AT37627,S0330,2024-10-23,Leave,Night,L002
AT37628,S0165,2024-06-18,Leave,Night,L005
AT37629,S0196,2024-04-28,Leave,Night,L005
AT37630,S0189,2024-11-05,Leave,Night,L001
AT37631,S0049,2024-06-15,Absent,Afternoon,L001
AT37632,S0324,2024-08-04,Sick,Afternoon,L002
AT37633,S0332,2025-04-27,Absent,Night,L003
AT37634,S0264,2024-10-16,Sick,Afternoon,L004
AT37635,S0427,2024-11-21,Sick,Morning,L005
AT37636,S0232,2024-10-04,Sick,Night,L002
AT37637,S0284,2024-08-17,Absent,Morning,L003
AT37638,S0326,2024-06-24,Absent,Morning,L003
AT37639,S0148,2024-05-08,Sick,Night,L002
AT37640,S0267,2024-11-06,Present,Morning,L003
AT37641,S0272,2024-05-08,Present,Night,L001
AT37642,S0110,2024-07-10,Present,Afternoon,L001
AT37643,S0391,2024-11-06,Leave,Afternoon,L004
AT37644,S0408,2025-03-13,Leave,Night,L001
AT37645,S0216,2024-12-03,Present,Morning,L001
AT37646,S0151,2024-07-08,Absent,Night,L002
AT37647,S0119,2024-12-08,Sick,Night,L002
AT37648,S0029,2024-07-17,Sick,Morning,L002
AT37649,S0124,2024-12-06,Leave,Morning,L005
AT37650,S0095,2024-08-03,Leave,Morning,L001
AT37651,S0342,2024-10-23,Sick,Afternoon,L002
AT37652,S0060,2024-12-20,Leave,Afternoon,L005
AT37653,S0009,2024-07-11,Present,Afternoon,L004
AT37654,S0310,2024-12-03,Present,Morning,L004
AT37655,S0464,2024-10-19,Present,Night,L004
AT37656,S0114,2025-01-06,Present,Night,L002
AT37657,S0154,2024-10-24,Absent,Morning,L001
AT37658,S0297,2024-11-06,Present,Night,L004
AT37659,S0125,2024-10-07,Present,Afternoon,L005
AT37660,S0410,2025-04-24,Leave,Morning,L002
AT37661,S0185,2024-11-18,Absent,Morning,L004
AT37662,S0433,2024-05-04,Sick,Night,L004
AT37663,S0044,2024-06-05,Absent,Morning,L003
AT37664,S0063,2024-05-07,Leave,Afternoon,L001
AT37665,S0096,2024-10-21,Present,Morning,L005
AT37666,S0395,2024-12-25,Absent,Night,L001
AT37667,S0381,2024-10-13,Absent,Night,L005
AT37668,S0125,2024-10-19,Present,Night,L001
AT37669,S0454,2024-09-14,Present,Morning,L001
AT37670,S0022,2025-04-20,Present,Morning,L001
AT37671,S0499,2025-02-04,Present,Afternoon,L001
AT37672,S0407,2024-07-10,Present,Afternoon,L002
AT37673,S0061,2024-08-12,Sick,Afternoon,L005
AT37674,S0150,2025-02-14,Present,Morning,L002
AT37675,S0434,2024-11-09,Absent,Afternoon,L003
AT37676,S0236,2024-11-04,Present,Afternoon,L003
AT37677,S0411,2024-07-01,Leave,Afternoon,L004
AT37678,S0458,2024-12-06,Sick,Night,L003
AT37679,S0492,2024-07-16,Present,Night,L002
AT37680,S0211,2024-09-19,Present,Night,L002
AT37681,S0413,2024-11-30,Sick,Night,L003
AT37682,S0336,2024-10-22,Sick,Night,L002
AT37683,S0495,2024-11-14,Present,Night,L005
AT37684,S0076,2024-11-18,Present,Afternoon,L003
AT37685,S0230,2025-01-08,Absent,Night,L005
AT37686,S0113,2024-08-05,Absent,Night,L001
AT37687,S0419,2024-05-19,Sick,Morning,L001
AT37688,S0203,2025-04-26,Absent,Afternoon,L003
AT37689,S0472,2024-12-19,Leave,Morning,L002
AT37690,S0377,2024-04-29,Present,Morning,L004
AT37691,S0311,2025-01-27,Sick,Morning,L003
AT37692,S0054,2024-07-26,Absent,Morning,L001
AT37693,S0215,2024-04-30,Leave,Night,L004
AT37694,S0293,2024-11-25,Sick,Morning,L002
AT37695,S0444,2024-08-23,Leave,Afternoon,L004
AT37696,S0382,2025-01-25,Sick,Night,L003
AT37697,S0378,2025-04-27,Sick,Afternoon,L005
AT37698,S0495,2024-08-05,Sick,Morning,L005
AT37699,S0234,2025-02-05,Absent,Morning,L002
AT37700,S0322,2024-05-27,Sick,Night,L004
AT37701,S0001,2024-05-17,Present,Morning,L002
AT37702,S0390,2025-03-30,Sick,Morning,L004
AT37703,S0246,2024-11-19,Absent,Night,L002
AT37704,S0257,2024-09-20,Present,Afternoon,L004
AT37705,S0305,2024-06-01,Leave,Night,L002
AT37706,S0409,2024-12-24,Present,Night,L005
AT37707,S0444,2024-10-05,Present,Night,L002
AT37708,S0301,2025-03-25,Leave,Morning,L003
AT37709,S0329,2025-01-09,Leave,Night,L004
AT37710,S0400,2024-05-29,Present,Morning,L003
AT37711,S0072,2024-05-02,Sick,Night,L001
AT37712,S0452,2025-02-03,Leave,Morning,L005
AT37713,S0480,2025-01-01,Leave,Afternoon,L005
AT37714,S0280,2024-06-24,Present,Night,L002
AT37715,S0362,2024-11-20,Present,Morning,L001
AT37716,S0118,2025-01-16,Leave,Morning,L003
AT37717,S0026,2024-09-03,Leave,Night,L001
AT37718,S0416,2024-08-21,Present,Afternoon,L004
AT37719,S0418,2024-09-17,Leave,Night,L005
AT37720,S0315,2025-01-07,Absent,Night,L004
AT37721,S0014,2024-10-26,Present,Night,L001
AT37722,S0462,2024-04-30,Present,Night,L002
AT37723,S0049,2025-04-20,Present,Night,L004
AT37724,S0031,2024-06-09,Leave,Afternoon,L005
AT37725,S0295,2024-07-09,Leave,Night,L005
AT37726,S0386,2025-02-19,Present,Night,L003
AT37727,S0473,2024-11-02,Sick,Afternoon,L001
AT37728,S0208,2024-12-13,Sick,Night,L001
AT37729,S0289,2024-10-08,Absent,Morning,L003
AT37730,S0136,2024-09-10,Leave,Morning,L001
AT37731,S0207,2024-05-03,Leave,Afternoon,L003
AT37732,S0210,2025-03-20,Leave,Night,L002
AT37733,S0488,2025-02-07,Present,Afternoon,L002
AT37734,S0328,2025-04-01,Present,Morning,L002
AT37735,S0471,2024-11-24,Present,Night,L002
AT37736,S0317,2024-05-18,Absent,Morning,L001
AT37737,S0093,2024-07-28,Leave,Night,L001
AT37738,S0334,2024-07-31,Sick,Morning,L003
AT37739,S0393,2024-10-02,Absent,Afternoon,L002
AT37740,S0066,2025-04-09,Leave,Night,L001
AT37741,S0036,2024-07-12,Sick,Afternoon,L002
AT37742,S0110,2024-09-15,Present,Afternoon,L005
AT37743,S0088,2024-08-21,Leave,Afternoon,L005
AT37744,S0066,2024-06-14,Absent,Afternoon,L005
AT37745,S0365,2025-02-09,Sick,Morning,L002
AT37746,S0336,2024-08-05,Sick,Night,L001
AT37747,S0187,2025-01-25,Sick,Morning,L004
AT37748,S0197,2024-08-22,Absent,Morning,L001
