Room_ID,Location_ID,Room_Type,Capacity,Admission_ID,Occupancy_Status,Last_Cleaned
R03824,D008,ICU,2,ADM07237,Occupied,2024-05-10
R03825,D005,Semi-Private,1,ADM08216,Occupied,2025-03-28
R03826,D002,General,2,ADM06732,Occupied,2024-09-15
R03827,D005,Semi-Private,1,ADM04599,Occupied,2024-12-09
R03828,D004,ICU,1,ADM04301,Vacant,2024-07-07
R03829,D006,Semi-Private,2,,Occupied,2024-12-09
R03830,D007,General,4,ADM09614,Vacant,2025-03-20
R03831,D008,Semi-Private,2,ADM03042,Occupied,2024-05-09
R03832,D005,Private,2,ADM03282,Occupied,2024-06-24
R03833,D001,Private,2,ADM01963,Occupied,2025-02-15
R03834,D003,Semi-Private,4,,Occupied,2025-02-05
R03835,D002,General,2,ADM07209,Occupied,2024-06-25
R03836,D002,Private,1,ADM04447,Occupied,2024-05-31
R03837,D003,ICU,4,ADM06518,Occupied,2025-01-02
R03838,D003,General,4,ADM07846,Vacant,2024-11-06
R03839,D003,Semi-Private,4,ADM06918,Occupied,2024-10-09
R03840,D004,ICU,2,ADM01182,Occupied,2025-04-25
R03841,D004,Semi-Private,4,ADM03302,Occupied,2024-12-17
R03842,D008,ICU,4,,Occupied,2025-03-04
R03843,D001,Private,4,ADM04709,Occupied,2024-12-01
R03844,D005,Semi-Private,2,ADM03174,Occupied,2025-03-22
R03845,D007,ICU,4,ADM01605,Occupied,2024-09-09
R03846,D006,General,4,ADM00005,Occupied,2025-03-28
R03847,D006,Semi-Private,4,ADM08312,Occupied,2024-10-02
R03848,D003,Private,2,ADM08733,Occupied,2025-03-06
R03849,D005,Semi-Private,4,ADM02217,Occupied,2024-07-15
R03850,D007,General,1,,Occupied,2024-09-18
R03851,D003,Semi-Private,4,ADM09976,Occupied,2024-09-12
R03852,D004,General,4,ADM02592,Occupied,2025-03-27
R03853,D004,Private,1,ADM04366,Vacant,2024-08-21
R03854,D006,General,1,ADM00584,Occupied,2024-10-07
R03855,D005,ICU,4,ADM08705,Vacant,2024-10-04
R03856,D005,Semi-Private,4,,Occupied,2025-04-18
R03857,D002,Private,1,ADM00098,Occupied,2024-12-13
R03858,D008,Semi-Private,1,ADM08500,Occupied,2025-03-05
R03859,D005,General,4,ADM05345,Occupied,2025-02-01
R03860,D004,Private,2,,Occupied,2024-10-12
R03861,D003,ICU,1,,Occupied,2024-07-09
R03862,D007,General,1,ADM07377,Occupied,2024-09-15
R03863,D004,Private,4,ADM02452,Occupied,2024-05-10
R03864,D006,Semi-Private,1,ADM06930,Vacant,2024-06-21
R03865,D002,Semi-Private,4,ADM02575,Vacant,2024-07-17
R03866,D006,ICU,2,ADM09764,Vacant,2024-10-17
R03867,D007,Private,1,ADM03677,Occupied,2024-05-02
R03868,D006,ICU,2,,Occupied,2025-02-01
R03869,D005,Private,2,,Occupied,2025-01-27
R03870,D007,Semi-Private,1,,Occupied,2024-08-04
R03871,D004,Private,2,,Vacant,2024-11-18
R03872,D003,General,2,,Occupied,2025-01-12
R03873,D002,ICU,1,,Vacant,2025-03-27
R03874,D007,General,2,ADM00116,Vacant,2024-10-27
R03875,D002,Semi-Private,1,ADM01116,Occupied,2025-03-27
R03876,D008,General,4,ADM02389,Occupied,2024-04-28
R03877,D006,Semi-Private,2,ADM06205,Occupied,2024-06-06
R03878,D001,Private,1,ADM09215,Vacant,2025-04-26
R03879,D003,Private,2,ADM04791,Occupied,2024-10-25
R03880,D003,Semi-Private,4,ADM06432,Vacant,2024-10-29
R03881,D008,General,1,,Occupied,2024-11-09
R03882,D007,General,4,ADM08778,Vacant,2025-01-07
R03883,D005,ICU,4,ADM09864,Vacant,2024-09-10
R03884,D004,Semi-Private,1,ADM03976,Occupied,2024-07-25
R03885,D008,General,4,ADM04632,Occupied,2025-04-20
R03886,D004,Semi-Private,4,ADM04385,Occupied,2025-03-16
R03887,D004,General,4,ADM07345,Occupied,2024-05-14
R03888,D008,Private,4,ADM00490,Occupied,2024-07-29
R03889,D005,General,2,ADM07772,Occupied,2024-08-22
R03890,D008,General,4,,Occupied,2024-10-29
R03891,D006,General,4,ADM00459,Occupied,2025-03-10
R03892,D004,General,1,ADM02919,Occupied,2025-01-10
R03893,D007,ICU,4,ADM06242,Occupied,2025-02-20
R03894,D008,Semi-Private,1,ADM01504,Occupied,2024-11-22
R03895,D002,Semi-Private,2,ADM07749,Occupied,2024-12-13
R03896,D006,Private,4,ADM06093,Occupied,2025-04-18
R03897,D002,ICU,2,,Occupied,2024-11-25
R03898,D003,ICU,1,ADM06981,Vacant,2024-12-16
R03899,D007,Semi-Private,2,,Occupied,2024-11-27
R03900,D004,General,1,ADM06271,Occupied,2024-10-25
R03901,D005,Semi-Private,4,ADM01703,Occupied,2025-03-27
R03902,D003,Private,4,ADM03953,Occupied,2024-08-03
R03903,D007,Private,2,ADM02628,Occupied,2025-04-17
R03904,D005,Semi-Private,2,ADM08615,Occupied,2024-08-16
R03905,D003,General,2,ADM06258,Occupied,2025-03-07
R03906,D004,Semi-Private,2,ADM08295,Vacant,2024-06-28
R03907,D003,ICU,2,ADM05465,Occupied,2024-12-29
R03908,D001,Semi-Private,1,ADM01598,Vacant,2024-08-07
R03909,D007,ICU,2,ADM00050,Vacant,2024-06-08
R03910,D004,General,4,ADM04547,Occupied,2024-12-29
R03911,D001,Semi-Private,4,ADM03386,Occupied,2025-01-16
R03912,D008,Private,2,ADM06670,Occupied,2024-09-11
R03913,D002,ICU,1,ADM04174,Occupied,2024-12-09
R03914,D002,ICU,4,ADM08996,Occupied,2024-11-23
R03915,D002,General,2,ADM09210,Occupied,2024-08-16
R03916,D006,General,1,ADM01512,Occupied,2025-02-05
R03917,D006,General,1,,Occupied,2024-10-23
R03918,D005,Private,1,,Occupied,2024-09-09
R03919,D006,General,4,ADM01011,Occupied,2025-04-15
R03920,D006,Semi-Private,4,ADM09094,Occupied,2024-07-21
R03921,D004,General,2,ADM08682,Occupied,2024-08-30
R03922,D005,General,4,ADM04231,Occupied,2024-06-21
R03923,D001,Private,1,,Vacant,2024-07-22
R03924,D002,ICU,2,ADM03642,Occupied,2024-12-24
R03925,D001,General,2,ADM03423,Vacant,2024-07-04
R03926,D007,General,2,,Occupied,2025-02-05
R03927,D003,ICU,4,ADM01700,Vacant,2024-12-23
R03928,D008,Semi-Private,1,ADM01049,Occupied,2024-12-06
R03929,D006,ICU,2,,Vacant,2025-01-09
R03930,D001,ICU,4,ADM09931,Occupied,2024-09-25
R03931,D002,Private,4,ADM05062,Occupied,2025-04-05
R03932,D007,Semi-Private,4,ADM03051,Occupied,2024-06-01
R03933,D002,ICU,4,ADM01592,Vacant,2024-06-20
R03934,D003,ICU,2,,Occupied,2024-08-23
R03935,D006,ICU,2,,Occupied,2024-12-28
R03936,D004,ICU,4,ADM00838,Occupied,2024-06-18
R03937,D003,Semi-Private,2,,Occupied,2024-05-10
R03938,D003,Private,4,,Occupied,2024-06-01
R03939,D002,Private,4,ADM00570,Occupied,2024-05-10
R03940,D003,ICU,2,ADM05199,Occupied,2024-07-09
R03941,D005,General,2,,Occupied,2024-10-29
R03942,D005,ICU,4,ADM03657,Occupied,2024-09-24
R03943,D002,Private,1,,Occupied,2024-05-25
R03944,D006,Private,1,ADM01870,Occupied,2025-01-20
R03945,D008,Semi-Private,1,ADM06472,Vacant,2024-08-26
R03946,D006,ICU,1,ADM03808,Occupied,2024-11-17
R03947,D002,Private,1,ADM02840,Occupied,2024-12-16
R03948,D007,Semi-Private,1,,Occupied,2024-05-01
R03949,D004,General,1,ADM06909,Occupied,2024-07-09
R03950,D001,Semi-Private,4,ADM03303,Occupied,2025-02-28
R03951,D002,General,1,ADM01835,Occupied,2025-02-22
R03952,D004,General,1,ADM06247,Occupied,2024-08-16
R03953,D007,General,2,ADM05982,Occupied,2025-03-29
R03954,D006,Semi-Private,2,ADM09290,Occupied,2024-11-30
R03955,D001,Private,1,,Occupied,2025-02-08
R03956,D008,General,1,ADM06928,Occupied,2025-01-09
R03957,D001,General,1,ADM03887,Occupied,2024-05-12
R03958,D005,General,1,ADM07840,Occupied,2024-08-01
R03959,D008,ICU,4,ADM02580,Vacant,2024-06-23
R03960,D003,General,1,ADM03922,Occupied,2024-10-20
R03961,D002,Semi-Private,1,,Occupied,2024-09-05
R03962,D001,Private,4,ADM03396,Occupied,2024-08-21
R03963,D004,Semi-Private,4,,Vacant,2024-12-21
R03964,D003,General,4,ADM03309,Occupied,2024-07-28
R03965,D006,Semi-Private,4,ADM05842,Occupied,2024-12-25
R03966,D008,General,4,ADM05574,Vacant,2024-12-26
R03967,D002,Private,1,,Occupied,2024-08-04
R03968,D005,Private,2,ADM03771,Occupied,2025-04-15
R03969,D005,Private,4,ADM09828,Vacant,2025-02-04
R03970,D003,Private,2,ADM08219,Occupied,2025-03-05
R03971,D008,ICU,4,ADM02147,Vacant,2025-03-06
R03972,D007,Private,2,ADM03076,Occupied,2024-08-02
R03973,D003,ICU,4,ADM00634,Occupied,2024-08-22
R03974,D003,ICU,2,ADM05283,Occupied,2024-09-23
R03975,D007,Semi-Private,1,ADM02971,Vacant,2024-09-04
R03976,D001,Private,2,ADM00667,Occupied,2024-12-29
R03977,D004,Semi-Private,4,ADM03966,Vacant,2024-08-27
R03978,D005,ICU,1,ADM04300,Occupied,2025-01-10
R03979,D008,Private,2,ADM07255,Occupied,2024-11-08
R03980,D007,Semi-Private,1,ADM01490,Occupied,2024-12-09
R03981,D001,Semi-Private,4,,Occupied,2024-06-16
R03982,D007,ICU,4,ADM04921,Occupied,2025-04-27
R03983,D007,ICU,1,,Vacant,2025-01-25
R03984,D001,General,1,ADM00089,Occupied,2024-08-07
R03985,D002,Private,1,,Occupied,2024-05-18
R03986,D004,Private,4,,Occupied,2024-07-17
R03987,D005,General,1,ADM00045,Vacant,2025-01-16
R03988,D004,ICU,4,ADM06296,Occupied,2025-01-13
R03989,D004,General,4,ADM06217,Occupied,2025-04-11
R03990,D006,Semi-Private,1,,Occupied,2025-02-26
R03991,D002,Private,1,ADM04486,Occupied,2025-04-28
R03992,D007,Semi-Private,1,ADM04417,Vacant,2024-08-29
R03993,D007,Semi-Private,2,ADM08651,Occupied,2024-12-04
R03994,D002,ICU,2,ADM04517,Occupied,2024-05-24
R03995,D007,Semi-Private,1,,Occupied,2024-10-31
R03996,D007,Private,1,ADM01599,Occupied,2025-04-19
R03997,D005,General,2,ADM07120,Occupied,2024-05-16
R03998,D007,General,1,ADM07879,Occupied,2024-06-20
R03999,D005,Private,2,ADM02189,Vacant,2024-08-27
R04000,D003,Semi-Private,1,ADM09047,Occupied,2024-05-23
R04001,D005,Private,1,ADM03735,Occupied,2024-08-01
R04002,D003,Semi-Private,1,ADM09654,Occupied,2024-09-27
R04003,D002,Private,2,ADM01019,Occupied,2025-02-16
R04004,D004,ICU,4,ADM06261,Occupied,2025-01-13
R04005,D007,Private,4,ADM01842,Occupied,2025-03-23
R04006,D007,Semi-Private,4,ADM08664,Vacant,2024-06-09
R04007,D005,ICU,1,ADM09549,Occupied,2025-04-17
R04008,D004,ICU,4,ADM02120,Occupied,2025-02-02
R04009,D001,ICU,4,,Occupied,2024-12-28
R04010,D006,General,4,,Vacant,2024-12-19
R04011,D004,Private,2,ADM08946,Vacant,2025-01-19
R04012,D002,General,2,ADM06118,Occupied,2024-08-19
R04013,D007,ICU,4,ADM02704,Occupied,2025-02-27
R04014,D004,General,4,ADM02589,Occupied,2025-02-13
R04015,D002,Private,2,ADM05410,Occupied,2025-03-13
R04016,D005,Private,1,ADM02185,Occupied,2024-09-17
R04017,D003,Semi-Private,2,ADM03367,Occupied,2024-06-21
R04018,D001,Semi-Private,4,ADM00362,Occupied,2025-04-26
R04019,D002,General,2,ADM06879,Occupied,2025-02-21
R04020,D001,Semi-Private,4,ADM01993,Occupied,2024-09-19
R04021,D005,Private,4,,Occupied,2024-10-24
R04022,D004,ICU,1,ADM09553,Vacant,2025-01-31
R04023,D001,Semi-Private,2,ADM05188,Occupied,2024-06-05
R04024,D004,Private,2,ADM00265,Occupied,2025-01-16
R04025,D008,ICU,1,ADM00284,Occupied,2024-12-26
R04026,D008,General,1,ADM04545,Occupied,2024-05-03
R04027,D008,Semi-Private,4,ADM08467,Occupied,2024-09-04
R04028,D007,Semi-Private,1,ADM05555,Occupied,2025-01-25
R04029,D006,Semi-Private,2,ADM03112,Occupied,2024-09-12
R04030,D006,Semi-Private,4,ADM02795,Occupied,2024-12-06
R04031,D005,Private,1,ADM00722,Occupied,2025-02-27
R04032,D004,Private,2,,Vacant,2024-06-25
R04033,D001,Semi-Private,2,,Occupied,2024-06-14
R04034,D005,Semi-Private,2,,Occupied,2024-07-08
R04035,D002,ICU,1,ADM03501,Occupied,2024-10-01
R04036,D003,General,1,ADM03438,Vacant,2024-08-04
R04037,D002,Semi-Private,1,ADM07872,Occupied,2025-04-19
R04038,D002,ICU,1,ADM02963,Vacant,2025-02-09
R04039,D006,General,4,,Vacant,2024-08-06
R04040,D002,Private,2,ADM04838,Occupied,2025-01-27
R04041,D004,General,1,ADM03196,Occupied,2024-12-16
R04042,D006,Semi-Private,2,,Occupied,2024-07-24
R04043,D002,Semi-Private,4,ADM02343,Occupied,2025-01-31
R04044,D007,General,1,ADM04374,Occupied,2024-09-16
R04045,D008,Private,4,ADM04595,Vacant,2024-11-22
R04046,D008,General,4,ADM08026,Vacant,2024-10-13
R04047,D008,General,2,,Occupied,2025-01-11
R04048,D002,General,4,ADM06093,Occupied,2025-03-15
R04049,D002,Semi-Private,1,,Occupied,2024-05-10
R04050,D002,Private,4,ADM08145,Occupied,2025-04-15
R04051,D002,Private,4,ADM01004,Occupied,2024-11-09
R04052,D004,General,4,ADM01401,Occupied,2025-03-13
R04053,D003,ICU,1,ADM09300,Occupied,2024-10-03
R04054,D005,Semi-Private,4,ADM01943,Vacant,2025-02-03
R04055,D003,General,2,ADM08537,Occupied,2025-03-24
R04056,D004,General,4,,Vacant,2024-09-30
R04057,D002,Private,4,ADM00389,Occupied,2025-02-16
R04058,D005,Semi-Private,4,ADM05101,Occupied,2024-11-02
R04059,D002,ICU,1,ADM01878,Occupied,2024-11-28
R04060,D002,General,4,ADM04094,Vacant,2024-11-23
R04061,D006,Semi-Private,4,ADM07334,Occupied,2025-01-30
R04062,D004,Semi-Private,4,ADM03734,Occupied,2024-06-04
R04063,D003,Semi-Private,4,,Occupied,2024-08-28
R04064,D006,ICU,1,ADM02883,Occupied,2024-10-10
R04065,D006,General,2,ADM02004,Occupied,2024-05-10
R04066,D008,General,2,ADM07386,Occupied,2024-11-20
R04067,D001,General,4,ADM05806,Occupied,2024-11-12
R04068,D005,General,1,,Vacant,2024-08-27
R04069,D001,Semi-Private,2,ADM06436,Occupied,2024-10-11
R04070,D008,General,4,ADM01222,Occupied,2025-04-07
R04071,D008,Private,1,ADM09195,Occupied,2024-11-13
R04072,D001,Private,2,ADM01911,Occupied,2025-03-02
R04073,D001,Private,1,ADM05683,Vacant,2024-11-17
R04074,D006,Semi-Private,4,,Occupied,2024-11-21
R04075,D003,Semi-Private,2,ADM00397,Occupied,2025-01-22
R04076,D006,ICU,1,ADM09745,Occupied,2025-01-23
R04077,D003,ICU,1,ADM03154,Occupied,2024-07-28
R04078,D006,Private,1,ADM06311,Occupied,2024-10-01
R04079,D008,Semi-Private,4,,Occupied,2025-03-30
R04080,D006,Private,4,ADM03872,Occupied,2024-06-28
R04081,D005,ICU,1,ADM02683,Occupied,2024-11-10
R04082,D008,Semi-Private,4,ADM09231,Occupied,2024-11-16
R04083,D008,Private,2,,Occupied,2025-02-02
R04084,D007,Private,2,,Occupied,2024-12-03
R04085,D007,Private,2,,Occupied,2024-11-17
R04086,D002,Semi-Private,4,ADM06616,Occupied,2025-02-06
R04087,D006,Private,4,ADM02521,Vacant,2024-05-11
R04088,D002,Private,2,ADM01402,Occupied,2025-03-04
R04089,D007,ICU,2,ADM08771,Occupied,2024-12-16
R04090,D004,Private,1,ADM05502,Vacant,2024-11-11
R04091,D003,Semi-Private,4,ADM09008,Occupied,2024-05-05
R04092,D006,ICU,4,ADM04265,Occupied,2024-07-09
R04093,D001,General,1,ADM07893,Occupied,2024-10-03
R04094,D008,Semi-Private,4,,Occupied,2024-11-09
R04095,D006,ICU,2,ADM01902,Occupied,2024-08-22
R04096,D004,ICU,1,,Vacant,2024-11-20
R04097,D008,General,4,ADM05480,Occupied,2024-06-27
R04098,D003,Semi-Private,1,ADM02396,Occupied,2025-03-18
R04099,D004,Semi-Private,2,ADM08885,Occupied,2025-02-26
R04100,D001,ICU,1,ADM09842,Occupied,2024-11-26
R04101,D003,Private,1,ADM04788,Vacant,2024-07-15
R04102,D002,Private,2,ADM05791,Vacant,2024-05-12
R04103,D003,General,4,ADM04268,Occupied,2025-02-15
R04104,D007,ICU,2,ADM04319,Occupied,2024-08-24
R04105,D008,ICU,1,ADM04728,Occupied,2024-10-04
R04106,D006,Semi-Private,2,ADM04478,Occupied,2024-08-21
R04107,D006,General,2,,Occupied,2025-04-25
R04108,D004,Semi-Private,4,ADM08311,Occupied,2025-03-17
R04109,D008,Private,2,ADM00626,Occupied,2024-12-09
R04110,D005,ICU,2,,Vacant,2024-05-06
R04111,D005,General,1,ADM06159,Occupied,2025-04-24
R04112,D007,Semi-Private,1,ADM05681,Vacant,2025-04-28
R04113,D008,Semi-Private,2,,Occupied,2025-03-02
R04114,D006,Private,2,ADM00950,Occupied,2024-07-23
R04115,D006,General,4,,Occupied,2024-05-07
R04116,D005,Private,2,ADM08342,Occupied,2024-06-17
R04117,D002,Semi-Private,2,ADM02381,Occupied,2024-08-04
R04118,D008,ICU,1,,Occupied,2024-05-02
R04119,D007,ICU,1,ADM05430,Vacant,2025-02-14
R04120,D006,ICU,2,ADM04150,Occupied,2024-12-01
R04121,D007,Semi-Private,1,ADM07814,Occupied,2024-07-12
R04122,D004,ICU,2,ADM00440,Occupied,2024-09-12
R04123,D006,Private,4,ADM02945,Occupied,2024-11-22
R04124,D005,Semi-Private,1,ADM00730,Occupied,2025-02-16
R04125,D007,ICU,1,,Occupied,2024-12-04
R04126,D002,Semi-Private,1,ADM04538,Occupied,2024-06-22
R04127,D001,ICU,2,ADM03396,Occupied,2024-10-07
R04128,D003,ICU,1,ADM05963,Vacant,2025-02-25
R04129,D008,Private,1,,Vacant,2024-11-07
R04130,D003,ICU,2,ADM04605,Vacant,2025-03-18
R04131,D008,ICU,1,ADM02484,Occupied,2024-06-10
R04132,D003,Semi-Private,4,ADM04311,Occupied,2024-07-20
R04133,D001,Private,4,,Vacant,2025-01-02
R04134,D006,ICU,4,ADM04131,Occupied,2025-01-22
R04135,D007,Private,4,,Occupied,2024-08-17
R04136,D004,Private,4,ADM05307,Occupied,2025-04-09
R04137,D003,Private,1,ADM02973,Occupied,2024-08-08
R04138,D001,General,1,ADM02682,Occupied,2024-09-23
R04139,D002,Semi-Private,1,ADM01254,Vacant,2024-10-18
R04140,D008,Semi-Private,1,ADM01156,Occupied,2024-10-28
R04141,D003,General,2,ADM09971,Occupied,2024-07-05
R04142,D003,Private,2,ADM05938,Occupied,2024-11-17
R04143,D002,ICU,1,ADM01917,Occupied,2025-03-25
R04144,D005,General,1,ADM05271,Occupied,2024-07-29
R04145,D008,Semi-Private,1,ADM04423,Occupied,2025-04-02
R04146,D007,ICU,1,ADM01793,Vacant,2025-04-24
R04147,D004,ICU,1,ADM00487,Vacant,2024-06-03
R04148,D001,ICU,2,ADM01781,Occupied,2024-07-16
R04149,D001,Private,2,ADM01955,Occupied,2025-03-14
R04150,D005,Semi-Private,4,ADM03173,Vacant,2024-12-08
R04151,D007,General,4,ADM03268,Occupied,2024-05-16
R04152,D002,General,4,ADM00649,Vacant,2024-05-12
R04153,D008,ICU,2,,Occupied,2024-06-27
R04154,D001,General,2,ADM05011,Occupied,2025-02-18
R04155,D001,Semi-Private,2,ADM08536,Occupied,2024-10-15
R04156,D006,Semi-Private,2,ADM03642,Occupied,2024-10-30
R04157,D005,Semi-Private,4,ADM01626,Vacant,2024-05-11
R04158,D006,Semi-Private,2,ADM04794,Occupied,2025-01-04
R04159,D006,Semi-Private,4,ADM01792,Occupied,2025-04-13
R04160,D001,General,4,,Vacant,2024-12-30
R04161,D002,Private,2,ADM09672,Occupied,2025-03-27
R04162,D005,General,1,ADM08734,Occupied,2024-09-23
R04163,D003,Private,2,ADM00529,Occupied,2024-05-20
R04164,D002,Private,1,ADM01506,Occupied,2024-06-27
R04165,D005,ICU,2,,Occupied,2024-05-08
R04166,D005,General,1,,Occupied,2024-06-28
R04167,D001,Semi-Private,2,ADM09130,Occupied,2024-05-10
R04168,D007,General,4,ADM05962,Occupied,2025-01-22
R04169,D007,General,4,ADM05201,Occupied,2025-02-04
R04170,D003,ICU,2,ADM06143,Vacant,2025-01-22
R04171,D005,Semi-Private,4,ADM09032,Occupied,2024-05-03
R04172,D003,General,1,ADM00931,Occupied,2024-11-09
R04173,D005,General,4,ADM06259,Occupied,2024-05-12
R04174,D006,ICU,4,ADM04574,Occupied,2024-11-12
R04175,D003,General,1,ADM09897,Occupied,2024-12-19
R04176,D002,General,4,,Occupied,2024-07-16
R04177,D003,General,4,ADM09453,Occupied,2024-07-17
R04178,D002,ICU,4,,Vacant,2025-01-16
R04179,D007,Private,1,ADM04770,Occupied,2024-08-29
R04180,D008,Private,2,,Occupied,2024-09-13
R04181,D006,General,2,ADM06077,Occupied,2025-04-20
R04182,D003,Semi-Private,2,,Occupied,2024-10-27
R04183,D008,Private,4,ADM09114,Vacant,2025-01-24
R04184,D004,Semi-Private,1,,Occupied,2025-03-10
R04185,D006,ICU,2,ADM05577,Occupied,2024-08-10
R04186,D001,General,2,ADM07366,Occupied,2024-12-19
R04187,D006,Semi-Private,1,ADM06752,Occupied,2025-04-19
R04188,D005,Private,2,ADM09406,Occupied,2025-02-19
R04189,D006,ICU,4,ADM07092,Occupied,2024-07-02
R04190,D002,Semi-Private,2,,Vacant,2025-02-01
R04191,D004,General,1,,Occupied,2024-10-16
R04192,D001,ICU,4,ADM03933,Occupied,2025-03-07
R04193,D004,General,1,ADM05237,Occupied,2025-02-23
R04194,D002,ICU,2,ADM08713,Occupied,2025-03-20
R04195,D008,Semi-Private,2,ADM02393,Occupied,2025-01-05
R04196,D001,Semi-Private,1,ADM00333,Occupied,2024-05-12
R04197,D002,Semi-Private,2,ADM00232,Vacant,2025-03-20
R04198,D003,Semi-Private,2,ADM04125,Occupied,2024-08-29
R04199,D006,Private,4,ADM05229,Occupied,2024-07-02
R04200,D008,General,1,ADM00076,Vacant,2025-02-16
R04201,D003,ICU,1,ADM04347,Occupied,2025-04-03
R04202,D007,General,2,ADM03986,Occupied,2024-08-18
R04203,D005,Private,1,ADM04240,Occupied,2025-01-23
R04204,D003,ICU,1,,Vacant,2025-01-20
R04205,D004,General,1,ADM09287,Vacant,2024-08-16
R04206,D002,ICU,1,,Occupied,2025-01-27
R04207,D003,Private,4,ADM03114,Occupied,2024-11-02
R04208,D004,ICU,2,ADM09859,Occupied,2025-04-27
R04209,D002,General,1,ADM03989,Occupied,2024-06-27
R04210,D006,General,2,,Occupied,2024-05-22
R04211,D005,General,1,ADM06600,Occupied,2024-12-09
R04212,D005,General,1,ADM00233,Vacant,2024-08-03
R04213,D003,Semi-Private,4,ADM07066,Vacant,2024-07-25
R04214,D007,General,1,ADM03632,Occupied,2024-05-16
R04215,D003,ICU,1,ADM00649,Occupied,2024-07-20
R04216,D007,General,2,ADM03143,Occupied,2024-08-01
R04217,D003,ICU,4,,Vacant,2024-07-19
R04218,D001,General,1,ADM07465,Occupied,2024-07-05
R04219,D002,Semi-Private,4,ADM09410,Occupied,2025-02-09
R04220,D007,Semi-Private,2,,Occupied,2024-10-31
R04221,D001,General,2,ADM08981,Occupied,2024-08-10
R04222,D005,General,4,ADM02912,Vacant,2025-04-11
R04223,D005,General,2,ADM03497,Vacant,2024-06-29
R04224,D006,Private,1,ADM00719,Occupied,2024-07-01
R04225,D001,Private,4,ADM00498,Vacant,2024-05-10
R04226,D006,Private,4,ADM05695,Occupied,2024-11-12
R04227,D007,Private,1,,Vacant,2024-08-22
R04228,D004,General,1,ADM03380,Occupied,2024-08-24
R04229,D006,General,1,ADM03862,Occupied,2025-03-11
R04230,D002,Private,4,ADM08353,Occupied,2025-01-26
R04231,D003,General,2,ADM05836,Vacant,2024-07-03
R04232,D001,Semi-Private,1,,Occupied,2024-09-09
R04233,D005,Private,1,ADM05801,Occupied,2025-01-28
R04234,D005,General,4,ADM02668,Occupied,2024-06-06
R04235,D006,General,4,,Occupied,2025-01-03
R04236,D007,Semi-Private,1,ADM09871,Occupied,2024-07-19
R04237,D002,Semi-Private,1,ADM07384,Occupied,2024-08-11
R04238,D008,General,2,ADM03921,Vacant,2024-08-30
R04239,D002,Private,4,ADM02796,Vacant,2024-11-12
R04240,D001,Private,1,ADM02702,Occupied,2024-08-10
R04241,D006,ICU,4,ADM00818,Vacant,2024-10-22
R04242,D002,ICU,2,ADM04563,Occupied,2024-11-08
R04243,D005,Private,2,ADM05960,Occupied,2025-02-21
R04244,D006,ICU,2,,Occupied,2024-09-13
R04245,D003,Private,2,,Vacant,2024-12-30
R04246,D008,Semi-Private,4,,Occupied,2024-08-26
R04247,D007,Private,4,ADM08787,Occupied,2024-07-17
R04248,D002,Semi-Private,4,ADM03699,Occupied,2024-05-03
R04249,D007,Private,2,ADM09795,Occupied,2024-05-24
R04250,D003,Semi-Private,2,ADM05603,Occupied,2025-02-06
R04251,D007,ICU,2,ADM06677,Occupied,2025-02-25
R04252,D008,Semi-Private,2,ADM09539,Occupied,2024-08-14
R04253,D008,General,4,ADM07236,Occupied,2024-08-28
R04254,D007,ICU,1,ADM08426,Vacant,2025-03-08
R04255,D005,Private,2,ADM06422,Occupied,2024-05-13
R04256,D004,Private,1,ADM01725,Occupied,2024-06-11
R04257,D002,Private,4,ADM04826,Occupied,2024-10-02
R04258,D004,Private,2,ADM03477,Occupied,2024-11-30
R04259,D001,Private,2,ADM05138,Occupied,2025-04-09
R04260,D001,Semi-Private,1,ADM06905,Vacant,2025-01-12
R04261,D004,Semi-Private,1,ADM09507,Occupied,2025-02-14
R04262,D001,General,1,ADM09972,Occupied,2024-08-05
R04263,D007,General,2,,Occupied,2025-03-12
R04264,D003,ICU,2,ADM07458,Occupied,2024-09-07
R04265,D001,Private,2,ADM07045,Occupied,2024-12-01
R04266,D005,General,2,,Occupied,2024-07-27
R04267,D007,Private,2,ADM05440,Occupied,2025-04-03
R04268,D008,Private,1,,Occupied,2025-03-10
R04269,D008,General,1,ADM08327,Occupied,2025-01-02
R04270,D001,Semi-Private,4,ADM08174,Occupied,2025-04-10
R04271,D007,Private,2,ADM00273,Occupied,2024-11-04
R04272,D008,ICU,2,ADM04056,Occupied,2024-05-16
R04273,D001,Private,1,ADM04861,Occupied,2025-02-01
R04274,D008,Semi-Private,4,ADM08628,Occupied,2024-05-11
R04275,D006,Semi-Private,1,ADM00285,Occupied,2024-10-28
R04276,D005,General,4,ADM08961,Vacant,2024-07-09
R04277,D002,ICU,4,,Occupied,2024-12-30
R04278,D002,General,4,,Occupied,2024-11-07
R04279,D001,General,1,ADM08096,Vacant,2024-07-16
R04280,D007,Semi-Private,1,,Occupied,2025-02-23
R04281,D004,Private,1,ADM01433,Occupied,2024-12-11
R04282,D006,ICU,2,ADM01597,Occupied,2025-02-12
R04283,D002,ICU,1,,Occupied,2025-04-28
R04284,D002,Private,1,ADM03847,Occupied,2025-03-01
R04285,D001,General,2,ADM09829,Occupied,2025-01-18
R04286,D006,Semi-Private,2,ADM07940,Vacant,2024-12-27
R04287,D002,Semi-Private,1,,Vacant,2025-02-19
R04288,D007,Private,1,,Occupied,2024-09-23
